case,activity,time
285,6,2012-01-13T20:02:00Z
290,1,2012-01-13T20:12:00Z
290,9,2012-01-13T20:14:00Z
290,6,2012-01-13T20:14:00Z
290,6,2012-01-13T20:26:00Z
293,1,2012-01-13T20:39:00Z
293,8,2012-01-13T20:48:00Z
293,6,2012-01-13T22:16:00Z
295,1,2012-01-13T22:19:00Z
295,8,2012-01-13T22:21:00Z
295,6,2012-01-13T22:30:00Z
303,6,2012-01-16T17:07:00Z
305,1,2012-01-16T17:34:00Z
305,8,2012-01-16T17:35:00Z
305,9,2012-01-16T17:37:00Z
305,6,2012-01-16T17:37:00Z
307,1,2012-01-16T17:37:00Z
307,8,2012-01-16T17:38:00Z
307,6,2012-01-16T17:39:00Z
309,1,2012-01-16T17:40:00Z
309,8,2012-01-16T17:41:00Z
309,6,2012-01-16T17:41:00Z
312,1,2012-01-16T17:42:00Z
312,8,2012-01-16T17:42:00Z
312,6,2012-01-16T17:53:00Z
318,1,2012-01-16T17:54:00Z
318,8,2012-01-16T18:02:00Z
318,6,2012-01-16T18:02:00Z
324,8,2012-01-16T18:06:00Z
324,6,2012-01-16T18:09:00Z
328,1,2012-01-16T18:42:00Z
328,8,2012-01-16T18:45:00Z
328,6,2012-01-16T18:46:00Z
336,1,2012-01-16T19:53:00Z
336,8,2012-01-16T19:55:00Z
336,6,2012-01-16T19:59:00Z
338,1,2012-01-16T20:20:00Z
338,8,2012-01-16T20:21:00Z
338,6,2012-01-16T20:35:00Z
339,1,2012-01-16T20:37:00Z
339,8,2012-01-16T20:37:00Z
339,9,2012-01-16T20:45:00Z
339,6,2012-01-16T20:47:00Z
340,1,2012-01-16T20:52:00Z
340,8,2012-01-16T22:07:00Z
340,9,2012-01-16T22:07:00Z
340,6,2012-01-16T22:09:00Z
344,1,2012-01-16T22:11:00Z
344,8,2012-01-16T22:11:00Z
344,6,2012-01-16T22:31:00Z
356,1,2012-01-16T22:51:00Z
356,8,2012-01-16T22:58:00Z
356,6,2012-01-16T23:05:00Z
357,1,2012-01-16T23:06:00Z
357,8,2012-01-16T23:16:00Z
357,6,2012-01-16T23:23:00Z
362,1,2012-01-16T23:39:00Z
362,8,2012-01-16T23:41:00Z
362,9,2012-01-16T23:56:00Z
362,6,2012-01-17T00:02:00Z
366,1,2012-01-17T00:04:00Z
366,8,2012-01-17T00:11:00Z
366,6,2012-01-17T00:22:00Z
371,1,2012-01-17T00:39:00Z
371,8,2012-01-17T00:54:00Z
371,6,2012-01-17T00:54:00Z
372,1,2012-01-17T01:03:00Z
372,8,2012-01-17T01:16:00Z
372,6,2012-01-17T01:17:00Z
381,1,2012-01-17T01:37:00Z
381,8,2012-01-17T01:37:00Z
381,6,2012-01-17T01:49:00Z
392,1,2012-01-17T01:54:00Z
392,6,2012-01-17T17:42:00Z
392,6,2012-01-17T18:06:00Z
394,1,2012-01-17T18:46:00Z
394,8,2012-01-17T19:24:00Z
394,6,2012-01-17T20:12:00Z
397,1,2012-01-17T20:13:00Z
397,8,2012-01-17T20:39:00Z
397,6,2012-01-17T20:39:00Z
398,1,2012-01-17T20:47:00Z
398,8,2012-01-17T20:49:00Z
398,9,2012-01-17T20:55:00Z
398,6,2012-01-17T20:59:00Z
403,1,2012-01-17T21:01:00Z
403,8,2012-01-17T22:43:00Z
403,6,2012-01-17T23:12:00Z
405,1,2012-01-17T23:20:00Z
405,8,2012-01-17T23:26:00Z
405,6,2012-01-17T23:26:00Z
405,8,2012-01-17T23:27:00Z
405,6,2012-01-17T23:28:00Z
415,1,2012-01-17T23:31:00Z
415,8,2012-01-17T23:40:00Z
415,6,2012-01-17T23:49:00Z
415,6,2012-01-18T00:46:00Z
417,1,2012-01-18T01:04:00Z
417,8,2012-01-18T17:04:00Z
417,9,2012-01-18T17:08:00Z
417,6,2012-01-18T17:12:00Z
418,1,2012-01-18T17:15:00Z
418,8,2012-01-18T17:17:00Z
418,6,2012-01-18T17:21:00Z
424,1,2012-01-18T18:01:00Z
424,8,2012-01-18T18:31:00Z
424,6,2012-01-18T18:39:00Z
424,6,2012-01-18T18:42:00Z
425,1,2012-01-18T18:45:00Z
425,8,2012-01-18T18:46:00Z
425,9,2012-01-18T19:11:00Z
425,6,2012-01-18T19:12:00Z
431,1,2012-01-18T19:12:00Z
431,8,2012-01-18T19:23:00Z
431,6,2012-01-18T19:24:00Z
434,1,2012-01-18T19:25:00Z
434,8,2012-01-18T19:28:00Z
434,6,2012-01-18T19:29:00Z
436,1,2012-01-18T20:23:00Z
436,8,2012-01-18T20:26:00Z
436,6,2012-01-18T20:27:00Z
436,6,2012-01-18T20:32:00Z
439,1,2012-01-18T20:43:00Z
439,8,2012-01-18T20:43:00Z
439,6,2012-01-18T21:10:00Z
444,1,2012-01-18T22:32:00Z
444,8,2012-01-18T22:40:00Z
444,6,2012-01-18T22:46:00Z
448,1,2012-01-18T22:46:00Z
448,8,2012-01-18T22:49:00Z
448,9,2012-01-18T22:49:00Z
448,6,2012-01-18T22:50:00Z
453,1,2012-01-18T23:12:00Z
453,8,2012-01-18T23:14:00Z
453,6,2012-01-18T23:20:00Z
453,6,2012-01-18T23:35:00Z
458,1,2012-01-18T23:35:00Z
458,8,2012-01-18T23:52:00Z
458,6,2012-01-18T23:56:00Z
461,1,2012-01-19T00:01:00Z
461,8,2012-01-19T00:03:00Z
461,9,2012-01-19T00:04:00Z
461,6,2012-01-19T00:13:00Z
462,1,2012-01-19T00:15:00Z
462,8,2012-01-19T00:15:00Z
462,4,2012-01-19T00:29:00Z
462,6,2012-01-19T00:35:00Z
466,1,2012-01-19T00:35:00Z
466,8,2012-01-19T01:03:00Z
466,6,2012-01-19T01:04:00Z
472,1,2012-01-19T01:14:00Z
472,8,2012-01-19T01:21:00Z
472,6,2012-01-19T01:24:00Z
477,1,2012-01-19T17:02:00Z
477,8,2012-01-19T17:06:00Z
477,6,2012-01-19T17:11:00Z
478,1,2012-01-19T18:23:00Z
478,1,2012-01-19T18:59:00Z
478,8,2012-01-19T19:05:00Z
478,9,2012-01-19T19:39:00Z
478,6,2012-01-19T20:18:00Z
479,1,2012-01-19T20:18:00Z
479,6,2012-01-19T20:19:00Z
482,1,2012-01-19T20:30:00Z
482,6,2012-01-19T22:21:00Z
482,6,2012-01-19T22:34:00Z
483,1,2012-01-20T00:15:00Z
483,8,2012-01-20T01:15:00Z
483,6,2012-01-20T01:16:00Z
491,1,2012-01-20T01:49:00Z
491,8,2012-01-20T01:50:00Z
491,9,2012-01-20T02:02:00Z
491,6,2012-01-20T02:02:00Z
492,1,2012-01-20T02:04:00Z
492,8,2012-01-20T17:17:00Z
492,6,2012-01-20T17:18:00Z
495,1,2012-01-20T17:22:00Z
495,8,2012-01-20T18:10:00Z
495,6,2012-01-20T18:24:00Z
497,1,2012-01-20T18:25:00Z
497,8,2012-01-20T18:47:00Z
497,6,2012-01-20T20:08:00Z
498,1,2012-01-20T20:18:00Z
498,8,2012-01-20T20:18:00Z
498,6,2012-01-20T20:34:00Z
498,6,2012-01-20T20:34:00Z
501,1,2012-01-20T20:37:00Z
501,1,2012-01-20T20:58:00Z
501,8,2012-01-20T22:59:00Z
501,6,2012-01-20T23:06:00Z
502,1,2012-01-20T23:06:00Z
502,8,2012-01-20T23:07:00Z
502,6,2012-01-20T23:08:00Z
503,1,2012-01-20T23:25:00Z
503,8,2012-01-20T23:26:00Z
503,2,2012-01-20T23:47:00Z
505,6,2012-01-23T17:06:00Z
508,1,2012-01-23T17:18:00Z
508,8,2012-01-23T17:34:00Z
508,9,2012-01-23T17:40:00Z
508,6,2012-01-23T18:23:00Z
510,1,2012-01-23T18:23:00Z
510,8,2012-01-23T19:22:00Z
510,9,2012-01-23T19:22:00Z
510,6,2012-01-23T19:24:00Z
511,1,2012-01-23T19:34:00Z
511,8,2012-01-23T19:59:00Z
511,6,2012-01-23T20:15:00Z
520,1,2012-01-23T20:31:00Z
520,8,2012-01-23T20:43:00Z
520,6,2012-01-23T20:43:00Z
520,6,2012-01-23T20:46:00Z
521,1,2012-01-23T20:59:00Z
521,8,2012-01-23T22:10:00Z
521,6,2012-01-23T22:29:00Z
526,1,2012-01-23T22:32:00Z
526,8,2012-01-23T22:42:00Z
526,9,2012-01-23T22:43:00Z
526,6,2012-01-23T22:54:00Z
528,1,2012-01-24T00:00:00Z
528,8,2012-01-24T00:13:00Z
528,6,2012-01-24T00:26:00Z
533,1,2012-01-24T00:27:00Z
533,8,2012-01-24T00:29:00Z
533,6,2012-01-24T01:00:00Z
537,1,2012-01-24T01:08:00Z
537,8,2012-01-24T01:42:00Z
537,9,2012-01-24T01:42:00Z
537,6,2012-01-24T01:48:00Z
538,1,2012-01-24T01:49:00Z
538,8,2012-01-24T17:16:00Z
538,6,2012-01-24T17:17:00Z
541,1,2012-01-24T18:27:00Z
541,8,2012-01-24T19:31:00Z
541,6,2012-01-24T20:25:00Z
544,1,2012-01-24T20:25:00Z
544,8,2012-01-24T22:07:00Z
544,6,2012-01-24T22:27:00Z
545,1,2012-01-24T22:40:00Z
545,8,2012-01-24T22:51:00Z
545,6,2012-01-24T22:51:00Z
549,1,2012-01-24T23:19:00Z
549,8,2012-01-25T00:06:00Z
549,6,2012-01-25T00:59:00Z
551,1,2012-01-25T01:01:00Z
551,8,2012-01-25T01:45:00Z
551,9,2012-01-25T16:58:00Z
551,6,2012-01-25T17:03:00Z
552,1,2012-01-25T17:22:00Z
552,8,2012-01-25T17:23:00Z
552,6,2012-01-25T17:31:00Z
556,1,2012-01-25T17:39:00Z
556,6,2012-01-25T17:39:00Z
561,1,2012-01-25T18:28:00Z
561,8,2012-01-25T19:23:00Z
561,6,2012-01-25T19:52:00Z
565,1,2012-01-25T19:56:00Z
565,8,2012-01-25T19:56:00Z
565,9,2012-01-25T19:58:00Z
565,6,2012-01-25T20:18:00Z
570,1,2012-01-25T20:46:00Z
570,8,2012-01-25T22:57:00Z
570,6,2012-01-25T23:18:00Z
573,1,2012-01-25T23:18:00Z
573,8,2012-01-25T23:19:00Z
573,9,2012-01-25T23:44:00Z
573,6,2012-01-26T00:31:00Z
581,1,2012-01-26T00:31:00Z
581,8,2012-01-26T00:44:00Z
581,9,2012-01-26T01:05:00Z
581,6,2012-01-26T01:22:00Z
583,1,2012-01-26T01:43:00Z
583,8,2012-01-26T17:48:00Z
583,6,2012-01-26T17:48:00Z
586,1,2012-01-26T18:41:00Z
586,8,2012-01-26T19:23:00Z
586,6,2012-01-26T19:25:00Z
589,1,2012-01-26T19:51:00Z
589,8,2012-01-26T19:51:00Z
589,6,2012-01-26T19:58:00Z
592,8,2012-01-26T20:12:00Z
592,6,2012-01-26T20:20:00Z
596,1,2012-01-26T20:56:00Z
596,8,2012-01-26T20:58:00Z
596,6,2012-01-26T22:07:00Z
600,1,2012-01-26T22:16:00Z
600,8,2012-01-26T22:20:00Z
600,6,2012-01-26T22:21:00Z
602,1,2012-01-26T23:29:00Z
602,8,2012-01-26T23:29:00Z
602,9,2012-01-26T23:37:00Z
602,6,2012-01-27T01:07:00Z
613,1,2012-01-27T01:15:00Z
613,8,2012-01-27T01:27:00Z
613,6,2012-01-27T01:30:00Z
614,1,2012-01-27T01:35:00Z
614,8,2012-01-27T01:36:00Z
614,6,2012-01-27T01:45:00Z
621,1,2012-01-27T01:53:00Z
621,8,2012-01-27T02:13:00Z
621,6,2012-01-27T17:03:00Z
622,1,2012-01-27T17:27:00Z
622,8,2012-01-27T17:35:00Z
622,2,2012-01-27T18:20:00Z
622,6,2012-01-27T18:24:00Z
627,1,2012-01-27T19:14:00Z
627,8,2012-01-27T19:16:00Z
627,6,2012-01-27T19:22:00Z
633,1,2012-01-27T19:22:00Z
633,8,2012-01-27T19:26:00Z
633,6,2012-01-27T21:16:00Z
634,1,2012-01-27T22:15:00Z
634,8,2012-01-27T22:45:00Z
634,6,2012-01-27T23:06:00Z
641,8,2012-01-27T23:20:00Z
650,1,2012-01-30T17:04:00Z
650,8,2012-01-30T17:05:00Z
650,6,2012-01-30T17:29:00Z
652,1,2012-01-30T18:02:00Z
652,8,2012-01-30T18:09:00Z
652,6,2012-01-30T18:09:00Z
653,1,2012-01-30T18:22:00Z
653,1,2012-01-30T18:28:00Z
653,6,2012-01-30T18:31:00Z
654,1,2012-01-30T20:18:00Z
654,8,2012-01-30T20:18:00Z
654,6,2012-01-30T21:03:00Z
657,1,2012-01-30T21:03:00Z
657,8,2012-01-30T22:19:00Z
657,6,2012-01-30T22:23:00Z
660,1,2012-01-30T22:58:00Z
660,8,2012-01-30T23:16:00Z
660,9,2012-01-31T00:40:00Z
660,8,2012-01-31T01:03:00Z
660,6,2012-01-31T17:12:00Z
669,1,2012-01-31T17:32:00Z
669,8,2012-01-31T17:44:00Z
669,6,2012-01-31T17:52:00Z
670,1,2012-01-31T18:02:00Z
670,8,2012-01-31T18:03:00Z
670,6,2012-01-31T18:34:00Z
674,1,2012-01-31T20:29:00Z
674,8,2012-01-31T22:39:00Z
674,9,2012-01-31T23:16:00Z
674,8,2012-02-01T00:04:00Z
674,6,2012-02-01T00:04:00Z
680,1,2012-02-01T00:58:00Z
680,8,2012-02-01T01:59:00Z
680,6,2012-02-01T02:01:00Z
681,1,2012-02-01T02:03:00Z
681,8,2012-02-01T02:04:00Z
681,6,2012-02-01T17:30:00Z
682,1,2012-02-01T20:15:00Z
682,8,2012-02-01T20:28:00Z
682,6,2012-02-01T20:36:00Z
683,1,2012-02-01T20:39:00Z
683,8,2012-02-01T20:57:00Z
683,6,2012-02-01T20:57:00Z
684,1,2012-02-01T22:17:00Z
684,8,2012-02-01T22:22:00Z
684,6,2012-02-01T23:51:00Z
686,1,2012-02-02T00:22:00Z
686,8,2012-02-02T01:19:00Z
686,6,2012-02-02T01:19:00Z
693,1,2012-02-02T18:45:00Z
693,8,2012-02-02T20:01:00Z
693,6,2012-02-02T22:43:00Z
695,1,2012-02-02T23:28:00Z
695,8,2012-02-02T23:28:00Z
695,9,2012-02-03T00:06:00Z
695,8,2012-02-03T00:06:00Z
695,6,2012-02-03T00:33:00Z
698,1,2012-02-03T00:35:00Z
698,8,2012-02-03T00:57:00Z
698,6,2012-02-03T17:24:00Z
698,6,2012-02-03T17:29:00Z
700,1,2012-02-03T17:38:00Z
700,6,2012-02-03T17:38:00Z
700,6,2012-02-03T18:48:00Z
704,1,2012-02-03T18:48:00Z
704,8,2012-02-03T19:48:00Z
704,6,2012-02-03T19:50:00Z
705,1,2012-02-03T19:54:00Z
705,6,2012-02-03T20:21:00Z
706,1,2012-02-03T20:25:00Z
706,8,2012-02-03T20:50:00Z
706,6,2012-02-03T20:51:00Z
716,1,2012-02-03T22:29:00Z
716,6,2012-02-06T17:29:00Z
717,1,2012-02-06T17:29:00Z
717,8,2012-02-06T17:36:00Z
717,6,2012-02-06T17:45:00Z
721,1,2012-02-06T17:49:00Z
721,8,2012-02-06T17:57:00Z
721,6,2012-02-06T17:57:00Z
722,1,2012-02-06T18:17:00Z
722,8,2012-02-06T18:20:00Z
722,6,2012-02-06T18:53:00Z
731,1,2012-02-06T19:05:00Z
731,8,2012-02-06T19:56:00Z
731,8,2012-02-06T22:24:00Z
731,6,2012-02-06T22:59:00Z
733,1,2012-02-06T23:00:00Z
733,8,2012-02-06T23:53:00Z
733,6,2012-02-07T00:06:00Z
736,1,2012-02-07T00:16:00Z
736,8,2012-02-07T00:21:00Z
736,6,2012-02-07T00:30:00Z
738,1,2012-02-07T01:00:00Z
738,1,2012-02-07T01:01:00Z
738,8,2012-02-07T01:42:00Z
738,6,2012-02-07T17:15:00Z
741,1,2012-02-07T18:31:00Z
741,8,2012-02-07T19:01:00Z
741,6,2012-02-07T19:27:00Z
743,1,2012-02-07T19:39:00Z
743,8,2012-02-07T19:39:00Z
743,6,2012-02-07T20:04:00Z
743,6,2012-02-07T20:13:00Z
745,1,2012-02-07T20:20:00Z
745,8,2012-02-07T20:20:00Z
745,6,2012-02-07T20:54:00Z
746,1,2012-02-07T22:29:00Z
746,8,2012-02-07T22:31:00Z
746,6,2012-02-08T00:06:00Z
749,1,2012-02-08T00:22:00Z
749,8,2012-02-08T00:28:00Z
749,9,2012-02-08T01:27:00Z
749,6,2012-02-08T01:27:00Z
749,6,2012-02-08T17:10:00Z
752,1,2012-02-08T17:45:00Z
752,8,2012-02-08T17:46:00Z
752,6,2012-02-08T17:50:00Z
755,1,2012-02-08T17:58:00Z
755,8,2012-02-08T18:00:00Z
755,6,2012-02-08T18:04:00Z
756,1,2012-02-08T18:04:00Z
756,8,2012-02-08T18:47:00Z
756,6,2012-02-08T18:55:00Z
760,1,2012-02-08T19:57:00Z
760,8,2012-02-08T19:58:00Z
760,6,2012-02-08T20:25:00Z
766,1,2012-02-08T20:25:00Z
766,8,2012-02-08T20:28:00Z
766,6,2012-02-08T22:07:00Z
767,1,2012-02-08T22:15:00Z
767,8,2012-02-08T22:34:00Z
767,6,2012-02-08T22:34:00Z
768,1,2012-02-08T22:35:00Z
768,8,2012-02-08T22:52:00Z
768,8,2012-02-08T23:10:00Z
768,9,2012-02-08T23:22:00Z
768,6,2012-02-08T23:25:00Z
769,1,2012-02-08T23:50:00Z
769,8,2012-02-08T23:55:00Z
769,6,2012-02-09T00:06:00Z
770,1,2012-02-09T00:20:00Z
770,8,2012-02-09T00:27:00Z
770,9,2012-02-09T00:35:00Z
770,6,2012-02-09T00:37:00Z
772,1,2012-02-09T01:01:00Z
772,8,2012-02-09T01:18:00Z
772,6,2012-02-09T01:24:00Z
773,1,2012-02-09T02:00:00Z
773,8,2012-02-09T02:02:00Z
773,6,2012-02-09T17:12:00Z
776,1,2012-02-09T17:14:00Z
776,8,2012-02-09T17:15:00Z
776,6,2012-02-09T17:21:00Z
777,1,2012-02-09T17:39:00Z
777,1,2012-02-09T17:39:00Z
777,6,2012-02-09T18:10:00Z
783,1,2012-02-09T19:04:00Z
783,8,2012-02-09T19:12:00Z
783,6,2012-02-09T20:44:00Z
785,1,2012-02-09T20:44:00Z
785,8,2012-02-09T21:02:00Z
785,6,2012-02-09T22:16:00Z
787,1,2012-02-09T22:16:00Z
787,8,2012-02-09T22:28:00Z
787,6,2012-02-09T23:14:00Z
788,1,2012-02-09T23:15:00Z
788,8,2012-02-10T00:34:00Z
788,9,2012-02-10T00:35:00Z
788,6,2012-02-10T01:05:00Z
790,1,2012-02-10T01:07:00Z
790,8,2012-02-10T01:19:00Z
790,9,2012-02-10T01:30:00Z
790,6,2012-02-10T01:30:00Z
794,1,2012-02-10T01:39:00Z
794,8,2012-02-10T01:39:00Z
794,6,2012-02-10T01:46:00Z
795,1,2012-02-10T01:46:00Z
795,8,2012-02-10T01:54:00Z
795,6,2012-02-10T01:55:00Z
795,6,2012-02-10T02:05:00Z
796,1,2012-02-10T17:17:00Z
796,8,2012-02-10T17:59:00Z
796,9,2012-02-10T17:59:00Z
796,6,2012-02-10T18:51:00Z
799,1,2012-02-10T18:55:00Z
799,8,2012-02-10T19:01:00Z
799,9,2012-02-10T19:20:00Z
799,6,2012-02-10T19:21:00Z
806,1,2012-02-10T19:28:00Z
806,8,2012-02-10T19:54:00Z
806,9,2012-02-10T21:06:00Z
806,6,2012-02-10T23:01:00Z
813,1,2012-02-10T23:18:00Z
813,8,2012-02-10T23:19:00Z
813,6,2012-02-10T23:32:00Z
817,1,2012-02-10T23:33:00Z
817,8,2012-02-10T23:44:00Z
817,9,2012-02-10T23:47:00Z
817,8,2012-02-10T23:47:00Z
817,9,2012-02-10T23:52:00Z
834,1,2012-02-13T17:07:00Z
834,8,2012-02-13T17:08:00Z
834,6,2012-02-13T17:38:00Z
836,1,2012-02-13T17:39:00Z
836,8,2012-02-13T17:59:00Z
836,2,2012-02-13T18:00:00Z
836,5,2012-02-13T18:15:00Z
836,5,2012-02-13T18:19:00Z
836,6,2012-02-13T18:45:00Z
840,1,2012-02-13T18:45:00Z
840,8,2012-02-13T18:57:00Z
840,6,2012-02-13T19:11:00Z
844,1,2012-02-13T19:23:00Z
844,8,2012-02-13T20:31:00Z
844,6,2012-02-13T20:32:00Z
853,1,2012-02-13T20:42:00Z
853,8,2012-02-13T23:10:00Z
853,6,2012-02-14T00:04:00Z
