Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 267,Final Inspection Q.C.,Quality Check 1,2012-02-26T14:47:00Z,2012-02-26T14:48:00Z,000:01,350,Punch Holder,ID4618,D,207,0,0,
Case 267,Packing,Packing,2012-02-27T00:00:00Z,2012-02-27T01:00:00Z,000:00,350,Punch Holder,ID4820,D,207,0,0,
Case 267,Round Grinding - Q.C.,Quality Check 1,2012-02-27T11:17:00Z,2012-02-27T15:16:00Z,003:59,350,Punch Holder,ID4618,D,109,0,0,
Case 267,Final Inspection Q.C.,Quality Check 1,2012-02-27T15:55:00Z,2012-02-27T16:09:00Z,000:14,350,Punch Holder,ID4618,D,109,0,0,
Case 267,Packing,Packing,2012-02-28T00:00:00Z,2012-02-28T01:00:00Z,000:00,350,Punch Holder,ID4820,D,110,0,0,
Case 267,Final Inspection Q.C.,Quality Check 1,2012-02-28T08:18:00Z,2012-02-28T09:40:00Z,001:22,350,Punch Holder,ID4618,D,0,0,0,
Case 267,Final Inspection Q.C.,Quality Check 1,2012-02-28T09:41:00Z,2012-02-28T09:42:00Z,000:02,350,Punch Holder,ID4618,D,1,0,0,
Case 267,Round Grinding - Q.C.,Quality Check 1,2012-02-28T09:41:00Z,2012-02-28T09:43:00Z,000:01,350,Punch Holder,ID4618,D,1,0,0,
Case 267,Final Inspection Q.C.,Quality Check 1,2012-02-28T09:43:00Z,2012-02-28T11:43:00Z,002:00,350,Punch Holder,ID4618,D,0,0,0,
Case 267,Round Grinding - Q.C.,Quality Check 1,2012-02-28T11:44:00Z,2012-02-28T12:08:00Z,000:24,350,Punch Holder,ID4618,D,0,16,0,
Case 267,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-28T12:06:00Z,2012-02-28T12:11:00Z,000:05,350,Punch Holder,ID4618,D,0,8,0,
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-28T03:00:00Z,2012-03-28T03:53:00Z,000:53,350,Punch Holder,ID0420,D,0,0,0,
Case 267,Final Inspection Q.C.,Quality Check 1,2012-03-28T12:39:00Z,2012-03-28T14:05:00Z,001:26,350,Punch Holder,ID4618,D,6,0,0,
Case 267,Round Grinding - Q.C.,Quality Check 1,2012-03-28T12:46:00Z,2012-03-28T12:47:00Z,000:01,350,Punch Holder,ID4618,D,6,0,0,
Case 267,Round Grinding - Q.C.,Quality Check 1,2012-03-28T14:12:00Z,2012-03-28T14:13:00Z,000:01,350,Punch Holder,ID4618,D,3,0,0,
Case 267,Final Inspection Q.C.,Quality Check 1,2012-03-28T14:13:00Z,2012-03-28T15:28:00Z,000:00,350,Punch Holder,ID4618,D,3,0,0,
Case 267,Packing,Packing,2012-03-30T00:00:00Z,2012-03-30T01:00:00Z,000:00,350,Punch Holder,ID4291,D,9,0,0,
Case 95,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-27T14:06:00Z,2012-02-27T15:50:00Z,001:44,305,Punch Holder,ID4529,S,0,0,0,
Case 95,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-27T19:46:00Z,2012-02-28T06:17:00Z,010:31,305,Punch Holder,ID4932,S,2,0,0,
Case 95,Turning & Milling Q.C.,Quality Check 1,2012-02-28T06:54:00Z,2012-02-28T08:17:00Z,001:23,305,Punch Holder,ID4618,D,0,0,0,
Case 95,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-28T07:09:00Z,2012-02-28T16:09:00Z,009:00,305,Punch Holder,ID4167,S,9,0,0,
Case 95,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-28T16:11:00Z,2012-02-28T17:47:00Z,001:36,305,Punch Holder,ID4529,D,5,0,0,
Case 95,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-28T18:00:00Z,2012-02-29T06:54:00Z,012:54,305,Punch Holder,ID4932,D,39,0,0,
Case 95,Turning & Milling Q.C.,Quality Check 1,2012-02-29T06:56:00Z,2012-02-29T07:20:00Z,000:24,305,Punch Holder,ID4618,D,0,0,0,
Case 95,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-29T07:07:00Z,2012-02-29T08:02:00Z,009:00,305,Punch Holder,ID4167,D,24,0,0,
Case 95,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-29T07:07:00Z,2012-02-29T16:07:00Z,000:55,305,Punch Holder,ID4718,D,8,0,0,
Case 95,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-29T20:01:00Z,2012-03-01T06:41:00Z,010:40,305,Punch Holder,ID4932,D,30,0,0,
Case 95,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-01T06:58:00Z,2012-03-01T16:06:00Z,009:08,305,Punch Holder,ID4167,D,28,0,0,
Case 95,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-01T20:19:00Z,2012-03-02T06:44:00Z,010:25,305,Punch Holder,ID4932,D,31,0,0,
Case 95,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-02T06:44:00Z,2012-03-02T12:45:00Z,006:01,305,Punch Holder,ID4167,D,14,0,0,
Case 95,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-03T12:57:00Z,2012-03-03T19:57:00Z,007:00,305,Punch Holder,ID4529,D,16,0,0,
Case 95,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-03T22:23:00Z,2012-03-04T06:47:00Z,008:24,305,Punch Holder,ID4641,D,28,0,0,
Case 95,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-04T06:56:00Z,2012-03-04T11:11:00Z,004:15,305,Punch Holder,ID4932,D,53,0,0,
Case 95,Turning & Milling Q.C.,Quality Check 1,2012-03-04T07:16:00Z,2012-03-04T09:23:00Z,002:07,305,Punch Holder,ID4618,D,0,0,0,
Case 95,Turning & Milling Q.C.,Quality Check 1,2012-03-05T07:38:00Z,2012-03-05T07:39:00Z,000:01,305,Punch Holder,ID4618,D,120,0,0,
Case 95,Turning & Milling Q.C.,Quality Check 1,2012-03-06T06:56:00Z,2012-03-06T06:57:00Z,000:01,305,Punch Holder,ID4618,D,167,0,0,
Case 95,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-06T08:15:00Z,2012-03-06T08:16:00Z,000:01,305,Punch Holder,ID4932,D,2,0,0,
Case 95,Turning & Milling Q.C.,Quality Check 1,2012-03-06T08:17:00Z,2012-03-06T09:32:00Z,000:00,305,Punch Holder,ID4618,D,0,2,0,
Case 95,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-12T12:00:00Z,2012-03-12T12:39:00Z,000:39,305,Punch Holder,ID4872,D,30,0,0,
Case 95,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-12T17:19:00Z,2012-03-12T17:39:00Z,000:20,305,Punch Holder,ID4882,D,30,0,0,
Case 95,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-13T03:20:00Z,2012-03-13T04:48:00Z,001:28,305,Punch Holder,ID0420,D,160,0,0,
Case 95,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-13T07:19:00Z,2012-03-13T08:03:00Z,000:44,305,Punch Holder,ID4882,D,67,0,0,
Case 95,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-03-13T13:00:00Z,2012-03-13T14:30:00Z,001:30,305,Punch Holder,ID3767,D,5,0,0,
Case 95,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-03-13T14:30:00Z,2012-03-13T16:00:00Z,001:30,305,Punch Holder,ID3767,B,0,0,0,
Case 95,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-03-13T16:00:00Z,2012-03-13T17:30:00Z,001:30,305,Punch Holder,ID3767,D,10,0,0,
Case 95,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-03-14T07:00:00Z,2012-03-14T17:00:00Z,010:00,305,Punch Holder,ID3767,D,60,0,0,
Case 95,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-03-15T07:00:00Z,2012-03-15T17:00:00Z,010:00,305,Punch Holder,ID3767,D,55,0,0,
Case 95,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-03-16T07:00:00Z,2012-03-16T12:30:00Z,005:30,305,Punch Holder,ID4861,D,35,0,0,
Case 95,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-03-18T07:00:00Z,2012-03-18T19:00:00Z,012:00,305,Punch Holder,ID3767,D,70,0,0,
Case 95,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-03-19T07:00:00Z,2012-03-19T16:00:00Z,009:00,305,Punch Holder,ID3767,D,52,0,0,
Case 95,Lapping - Machine 1,Machine 1 - Lapping,2012-03-20T13:51:00Z,2012-03-20T14:54:00Z,001:03,305,Punch Holder,ID4882,D,54,0,0,
Case 95,Lapping - Machine 1,Machine 1 - Lapping,2012-03-20T15:51:00Z,2012-03-20T17:53:00Z,002:02,305,Punch Holder,ID0998,D,18,0,0,
Case 95,Lapping - Machine 1,Machine 1 - Lapping,2012-03-21T00:00:00Z,2012-03-21T01:15:00Z,000:00,305,Punch Holder,ID4882,D,0,0,0,
Case 95,Lapping - Machine 1,Machine 1 - Lapping,2012-03-21T00:00:00Z,2012-03-21T01:15:00Z,000:00,305,Punch Holder,ID4882,D,0,0,0,
Case 95,Lapping - Machine 1,Machine 1 - Lapping,2012-03-21T13:21:00Z,2012-03-21T13:23:00Z,000:02,305,Punch Holder,ID4882,D,18,0,0,
Case 95,Lapping - Machine 1,Machine 1 - Lapping,2012-03-21T16:01:00Z,2012-03-21T16:18:00Z,000:17,305,Punch Holder,ID0998,D,110,0,0,
Case 95,Lapping - Machine 1,Machine 1 - Lapping,2012-03-21T20:28:00Z,2012-03-22T00:55:00Z,004:27,305,Punch Holder,ID4445,D,87,0,0,
Case 95,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-23T04:09:00Z,2012-03-23T06:08:00Z,001:59,305,Punch Holder,ID4445,S,0,0,0,
Case 95,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-23T06:09:00Z,2012-03-23T06:47:00Z,000:38,305,Punch Holder,ID4445,D,5,0,0,
Case 95,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-23T06:50:00Z,2012-03-23T07:24:00Z,005:25,305,Punch Holder,ID0420,D,26,0,0,
Case 95,Turning & Milling Q.C.,Quality Check 1,2012-03-23T06:50:00Z,2012-03-23T12:15:00Z,000:34,305,Punch Holder,ID4618,D,0,0,0,
