Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 21,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-12T23:40:00Z,2012-01-13T06:26:00Z,006:46,151,Punch Plate,ID4529,D,51,0,0,
Case 21,Turning & Milling Q.C.,Quality Check 1,2012-01-13T07:00:00Z,2012-01-13T12:50:00Z,005:50,151,Punch Plate,ID4618,D,0,0,0,
Case 21,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-13T07:23:00Z,2012-01-13T08:38:00Z,000:00,151,Punch Plate,ID4932,D,0,0,0,
Case 21,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-13T07:24:00Z,2012-01-13T12:50:00Z,005:26,151,Punch Plate,ID4932,D,25,0,0,
Case 21,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-14T13:00:00Z,2012-01-15T09:52:00Z,020:52,151,Punch Plate,ID4932,D,35,0,0,
Case 21,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-14T17:00:00Z,2012-01-14T22:00:00Z,005:00,151,Punch Plate,ID4794,D,25,0,0,
Case 21,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-14T22:15:00Z,2012-01-15T04:41:00Z,006:26,151,Punch Plate,ID4794,D,15,0,0,
Case 21,Turning & Milling Q.C.,Quality Check 1,2012-01-15T00:00:00Z,2012-01-15T01:15:00Z,000:00,151,Punch Plate,ID4529,D,0,0,0,Y
Case 21,Turning & Milling Q.C.,Quality Check 1,2012-01-15T11:33:00Z,2012-01-15T12:37:00Z,001:04,151,Punch Plate,ID4618,D,0,0,0,Y
Case 21,Turning & Milling Q.C.,Quality Check 1,2012-01-15T15:04:00Z,2012-01-15T16:09:00Z,001:05,151,Punch Plate,ID4167,D,0,0,0,
Case 21,Turning & Milling Q.C.,Quality Check 1,2012-01-15T15:31:00Z,2012-01-15T15:32:00Z,000:01,151,Punch Plate,ID4618,D,151,0,0,
Case 21,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-23T13:46:00Z,2012-01-23T14:37:00Z,000:51,151,Punch Plate,ID4932,D,151,0,0,
Case 21,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-23T21:16:00Z,2012-01-23T22:18:00Z,001:02,151,Punch Plate,ID4445,S,0,0,0,
Case 21,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-24T06:50:00Z,2012-01-24T08:40:00Z,001:50,151,Punch Plate,ID0420,D,17,0,0,
Case 21,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-24T07:00:00Z,2012-01-24T22:30:00Z,015:30,151,Punch Plate,ID4445,D,85,0,0,
Case 21,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-24T10:40:00Z,2012-01-24T14:50:00Z,004:10,151,Punch Plate,ID0420,D,23,0,0,
Case 21,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-24T20:00:00Z,2012-01-24T21:30:00Z,001:30,151,Punch Plate,ID4445,D,16,0,0,
Case 21,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-08T03:50:00Z,2012-02-08T04:40:00Z,000:50,151,Punch Plate,ID4445,S,0,0,0,
Case 21,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-08T04:40:00Z,2012-02-08T06:55:00Z,002:15,151,Punch Plate,ID4445,D,25,0,0,
Case 21,Turning & Milling Q.C.,Quality Check 1,2012-02-08T07:00:00Z,2012-02-08T07:30:00Z,000:30,151,Punch Plate,ID4618,D,0,0,0,
Case 21,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-08T07:08:00Z,2012-02-08T09:57:00Z,002:49,151,Punch Plate,ID0420,D,54,0,0,
Case 21,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-08T13:28:00Z,2012-02-08T16:34:00Z,003:06,151,Punch Plate,ID0420,D,62,0,0,
Case 21,Final Inspection Q.C.,Quality Check 1,2012-02-16T15:32:00Z,2012-02-16T16:05:00Z,000:33,151,Punch Plate,ID4618,D,0,0,0,
Case 21,Final Inspection Q.C.,Quality Check 1,2012-02-17T09:15:00Z,2012-02-17T10:52:00Z,001:37,151,Punch Plate,ID4618,D,0,7,0,
Case 21,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-20T08:24:00Z,2012-02-20T08:25:00Z,000:01,151,Punch Plate,ID0420,D,3,0,0,
Case 21,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-20T08:25:00Z,2012-02-20T08:26:00Z,000:01,151,Punch Plate,ID0420,D,3,0,0,
Case 21,Final Inspection Q.C.,Quality Check 1,2012-02-20T08:26:00Z,2012-02-20T09:41:00Z,000:00,151,Punch Plate,ID4618,D,144,0,0,
Case 21,Packing,Packing,2012-02-22T00:00:00Z,2012-02-22T01:00:00Z,000:00,151,Punch Plate,ID4820,D,144,0,0,
