Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 1,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-14T13:37:00Z,2012-02-14T15:27:00Z,001:50,10,Cable Head,ID4445,D,9,0,0,
Case 1,Final Inspection Q.C.,Quality Check 1,2012-02-16T06:59:00Z,2012-02-16T07:59:00Z,001:00,10,Cable Head,ID4493,D,0,0,0,
Case 1,Final Inspection Q.C.,Quality Check 1,2012-02-16T12:11:00Z,2012-02-16T16:12:00Z,004:01,10,Cable Head,ID4493,D,0,0,0,
Case 1,Final Inspection Q.C.,Quality Check 1,2012-02-16T12:43:00Z,2012-02-16T13:58:00Z,000:00,10,Cable Head,ID4493,D,9,0,0,
Case 1,Packing,Packing,2012-02-17T00:00:00Z,2012-02-17T01:00:00Z,000:00,10,Cable Head,ID4820,D,9,0,0,
Case 104,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-19T20:43:00Z,2012-03-20T02:26:00Z,005:43,33,Cable Head,ID4529,S,1,0,0,
Case 104,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-20T02:27:00Z,2012-03-20T06:41:00Z,004:14,33,Cable Head,ID4529,D,19,0,0,
Case 104,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-20T07:00:00Z,2012-03-20T11:07:00Z,004:07,33,Cable Head,ID4429,D,13,0,0,
Case 104,Turning & Milling Q.C.,Quality Check 1,2012-03-20T09:54:00Z,2012-03-20T11:54:00Z,002:00,33,Cable Head,ID4493,D,0,0,0,
Case 104,Turning & Milling Q.C.,Quality Check 1,2012-03-21T06:55:00Z,2012-03-21T07:41:00Z,000:46,33,Cable Head,ID4493,D,33,0,0,
Case 104,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-21T09:21:00Z,2012-03-21T09:49:00Z,000:28,33,Cable Head,ID4718,D,33,0,0,
Case 107,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-03-30T06:36:00Z,2012-03-30T11:47:00Z,005:11,20,Cable Head,ID4132,S,1,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,2012-03-12T21:10:00Z,2012-03-13T00:13:00Z,003:03,300,Cable Head,ID4932,S,1,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,2012-03-13T00:13:00Z,2012-03-13T06:39:00Z,006:26,300,Cable Head,ID4932,D,55,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,2012-03-13T07:10:00Z,2012-03-13T16:10:00Z,009:00,300,Cable Head,ID4167,D,83,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,2012-03-13T16:14:00Z,2012-03-13T19:42:00Z,003:28,300,Cable Head,ID4429,D,34,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,2012-03-13T19:44:00Z,2012-03-14T06:45:00Z,011:01,300,Cable Head,ID4932,D,100,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,2012-03-14T06:58:00Z,2012-03-14T10:59:00Z,004:01,300,Cable Head,ID4167,D,27,0,0,
Case 111,Turning Q.C.,Quality Check 1,2012-03-14T13:50:00Z,2012-03-14T15:05:00Z,000:00,300,Cable Head,ID4493,D,300,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-22T11:14:00Z,2012-03-22T17:50:00Z,006:36,300,Cable Head,ID4932,S,1,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-22T20:00:00Z,2012-03-23T07:00:00Z,011:00,300,Cable Head,ID4167,D,46,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-23T07:00:00Z,2012-03-23T12:41:00Z,005:41,300,Cable Head,ID4794,D,20,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,2012-03-23T07:09:00Z,2012-03-23T12:41:00Z,005:32,300,Cable Head,ID4794,D,0,0,0,
Case 111,Turning - Machine 4,Machine 4 - Turning & Milling,2012-03-24T06:31:00Z,2012-03-24T15:53:00Z,009:22,300,Cable Head,ID4932,D,0,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-24T13:51:00Z,2012-03-24T15:52:00Z,026:01,300,Cable Head,ID4932,D,65,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-24T22:52:00Z,2012-03-25T06:45:00Z,007:53,300,Cable Head,ID4794,D,25,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-25T07:06:00Z,2012-03-25T15:32:00Z,008:26,300,Cable Head,ID4167,D,53,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-25T19:54:00Z,2012-03-26T06:43:00Z,010:49,300,Cable Head,ID4932,D,63,0,0,
Case 111,Turning & Milling Q.C.,Quality Check 1,2012-03-26T07:21:00Z,2012-03-26T09:22:00Z,002:01,300,Cable Head,ID4493,D,209,4,0,
Case 111,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-26T15:42:00Z,2012-03-26T16:00:00Z,000:18,300,Cable Head,ID0998,D,50,0,0,
Case 111,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-26T16:02:00Z,2012-03-26T17:43:00Z,001:41,300,Cable Head,ID4882,D,159,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-27T00:51:00Z,2012-03-27T07:52:00Z,007:01,300,Cable Head,ID4167,D,0,0,0,
Case 111,Turning & Milling Q.C.,Quality Check 1,2012-03-27T07:00:00Z,2012-03-27T07:35:00Z,000:35,300,Cable Head,ID4493,D,0,0,0,
Case 111,Turning & Milling Q.C.,Quality Check 1,2012-03-27T07:00:00Z,2012-03-27T10:59:00Z,003:59,300,Cable Head,ID4493,D,87,0,0,
Case 111,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-27T10:56:00Z,2012-03-28T06:56:00Z,020:00,300,Cable Head,ID4167,D,27,0,0,
Case 111,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-27T11:10:00Z,2012-03-27T13:26:00Z,002:16,300,Cable Head,ID0998,D,87,0,0,
Case 113,SETUP     Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-15T03:09:00Z,2012-03-15T06:49:00Z,003:40,28,Cable Head,ID4932,S,0,0,0,
Case 113,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-15T07:06:00Z,2012-03-15T15:56:00Z,008:50,28,Cable Head,ID4529,S,28,0,0,
Case 113,Turning & Milling Q.C.,Quality Check 1,2012-03-16T07:03:00Z,2012-03-16T11:04:00Z,004:01,28,Cable Head,ID4493,D,28,0,0,
Case 113,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-16T11:15:00Z,2012-03-16T11:39:00Z,000:24,28,Cable Head,ID0998,D,28,0,0,
Case 120,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-26T11:19:00Z,2012-02-26T16:08:00Z,004:49,5,Cable Head,ID4529,S,4,0,0,
Case 120,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-26T16:18:00Z,2012-02-26T23:26:00Z,007:08,5,Cable Head,ID4429,S,1,0,0,
Case 120,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-27T00:38:00Z,2012-02-27T06:55:00Z,006:17,5,Cable Head,ID4794,B,0,0,0,
Case 120,Turning & Milling Q.C.,Quality Check 1,2012-03-08T08:35:00Z,2012-03-08T09:37:00Z,001:02,5,Cable Head,ID4493,D,4,1,0,
Case 120,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-08T13:32:00Z,2012-03-08T14:41:00Z,001:09,5,Cable Head,ID0998,D,4,0,0,
Case 120,Lapping - Machine 1,Machine 1 - Lapping,2012-03-13T15:52:00Z,2012-03-13T17:11:00Z,001:19,5,Cable Head,ID0998,D,4,0,0,
Case 120,Round Grinding - Machine 12,Machine 12 - Grinding,2012-03-14T07:00:00Z,2012-03-14T10:26:00Z,003:26,5,Cable Head,ID4872,S,0,0,0,
Case 120,Round Grinding - Machine 12,Machine 12 - Grinding,2012-03-14T10:26:00Z,2012-03-14T12:06:00Z,001:40,5,Cable Head,ID4872,S,0,0,0,
Case 120,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-14T12:22:00Z,2012-03-14T15:53:00Z,003:31,5,Cable Head,ID4355,S,0,0,0,
Case 120,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-14T15:54:00Z,2012-03-14T16:02:00Z,000:08,5,Cable Head,ID4355,D,0,0,0,
Case 120,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-14T16:31:00Z,2012-03-14T19:16:00Z,002:45,5,Cable Head,ID4385,D,4,0,0,
Case 120,Final Inspection Q.C.,Quality Check 1,2012-03-15T07:56:00Z,2012-03-15T09:11:00Z,000:00,5,Cable Head,ID4493,D,0,4,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-14T00:00:00Z,2012-03-14T01:15:00Z,000:00,80,Cable Head,ID4429,S,0,0,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-14T23:30:00Z,2012-03-15T02:00:00Z,002:30,80,Cable Head,ID4932,S,0,0,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-15T02:00:00Z,2012-03-15T06:30:00Z,004:30,80,Cable Head,ID4932,D,32,0,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-15T07:31:00Z,2012-03-15T08:51:00Z,001:20,80,Cable Head,ID4167,D,0,0,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-15T10:39:00Z,2012-03-15T17:56:00Z,007:17,80,Cable Head,ID4167,D,34,0,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-15T19:49:00Z,2012-03-16T01:27:00Z,005:38,80,Cable Head,ID4932,S,1,0,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-16T01:28:00Z,2012-03-16T03:30:00Z,002:02,80,Cable Head,ID4932,D,2,0,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-16T03:31:00Z,2012-03-16T04:47:00Z,001:16,80,Cable Head,ID4932,S,1,0,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-16T07:10:00Z,2012-03-16T07:12:00Z,000:02,80,Cable Head,ID4167,D,4,0,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-16T07:12:00Z,2012-03-16T12:48:00Z,005:36,80,Cable Head,ID4167,D,25,0,0,
Case 123,Turning & Milling Q.C.,Quality Check 1,2012-03-16T08:31:00Z,2012-03-16T09:32:00Z,001:01,80,Cable Head,ID4493,D,0,4,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-17T13:22:00Z,2012-03-18T11:30:00Z,022:08,80,Cable Head,ID4932,D,35,0,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-18T00:56:00Z,2012-03-18T00:57:00Z,000:01,80,Cable Head,ID4641,D,0,0,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-18T00:57:00Z,2012-03-18T02:26:00Z,001:29,80,Cable Head,ID4641,D,12,0,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-18T06:55:00Z,2012-03-18T07:13:00Z,000:18,80,Cable Head,ID4932,D,0,0,0,
Case 123,Turning & Milling Q.C.,Quality Check 1,2012-03-18T07:00:00Z,2012-03-18T09:41:00Z,002:41,80,Cable Head,ID4493,D,76,0,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-18T09:19:00Z,2012-03-18T09:20:00Z,000:01,80,Cable Head,ID4932,D,10,0,0,
Case 123,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-18T09:20:00Z,2012-03-18T09:21:00Z,000:01,80,Cable Head,ID4932,D,4,0,0,
Case 123,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-18T15:03:00Z,2012-03-18T15:53:00Z,000:50,80,Cable Head,ID4718,D,76,0,0,
Case 138,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-26T17:13:00Z,2012-03-26T18:01:00Z,000:48,40,Cable Head,ID4167,S,0,0,0,
Case 138,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-26T19:42:00Z,2012-03-27T00:44:00Z,005:02,40,Cable Head,ID4932,S,1,0,0,
Case 138,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-27T00:45:00Z,2012-03-27T06:34:00Z,005:49,40,Cable Head,ID4932,D,16,0,0,
Case 138,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-27T08:06:00Z,2012-03-27T16:04:00Z,007:58,40,Cable Head,ID4167,D,18,0,0,
Case 138,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-27T16:06:00Z,2012-03-27T18:09:00Z,002:03,40,Cable Head,ID4429,D,5,0,0,
Case 138,Turning & Milling Q.C.,Quality Check 1,2012-03-28T10:00:00Z,2012-03-28T10:30:00Z,000:30,40,Cable Head,ID4163,D,0,1,0,
Case 138,Turning & Milling Q.C.,Quality Check 1,2012-03-28T10:30:00Z,2012-03-28T11:00:00Z,000:30,40,Cable Head,ID4163,D,0,2,0,
Case 138,Turning & Milling Q.C.,Quality Check 1,2012-03-28T11:00:00Z,2012-03-28T11:45:00Z,000:45,40,Cable Head,ID4163,D,36,1,0,
Case 138,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-28T14:15:00Z,2012-03-28T14:43:00Z,000:28,40,Cable Head,ID4882,D,36,0,0,
Case 139,Round Grinding - Q.C.,Quality Check 1,2012-03-15T06:43:00Z,2012-03-15T07:45:00Z,001:02,247,Cable Head,ID4493,D,245,0,0,
Case 140,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-19T07:14:00Z,2012-03-19T17:59:00Z,010:45,5,Cable Head,ID4429,S,2,0,0,
Case 140,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-19T20:20:00Z,2012-03-19T21:35:00Z,000:00,5,Cable Head,ID4167,D,3,0,0,
Case 140,Turning & Milling Q.C.,Quality Check 1,2012-03-20T11:02:00Z,2012-03-20T12:02:00Z,001:00,5,Cable Head,ID4493,D,3,2,0,
Case 140,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-20T13:37:00Z,2012-03-20T14:52:00Z,000:00,5,Cable Head,ID4882,D,3,0,0,
Case 140,Lapping - Machine 1,Machine 1 - Lapping,2012-03-27T08:27:00Z,2012-03-27T10:22:00Z,001:55,5,Cable Head,ID0998,D,3,0,0,
Case 140,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-27T12:34:00Z,2012-03-27T16:14:00Z,003:40,5,Cable Head,ID4355,S,1,0,0,
Case 140,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-27T16:15:00Z,2012-03-27T17:06:00Z,000:51,5,Cable Head,ID4355,D,2,0,0,
Case 140,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-27T17:07:00Z,2012-03-27T17:43:00Z,000:36,5,Cable Head,ID4355,D,0,0,0,
Case 140,Grinding Rework - Machine 12,Machine 12 - Grinding,2012-03-29T21:36:00Z,2012-03-29T22:19:00Z,000:43,5,Cable Head,ID4528,D,0,0,0,
Case 140,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-29T23:54:00Z,2012-03-30T00:26:00Z,000:32,5,Cable Head,ID4385,D,0,0,0,
Case 140,Packing,Packing,2012-03-30T00:00:00Z,2012-03-30T01:00:00Z,000:00,5,Cable Head,ID4820,D,3,0,0,
Case 140,Final Inspection Q.C.,Quality Check 1,2012-03-30T07:12:00Z,2012-03-30T09:03:00Z,001:51,5,Cable Head,ID4493,D,3,0,0,
Case 144,Packing,Packing,2012-03-30T00:00:00Z,2012-03-30T01:00:00Z,000:00,1,Cable Head,ID4491,D,1,0,0,
Case 144,Final Inspection Q.C.,Quality Check 1,2012-03-30T08:56:00Z,2012-03-30T09:57:00Z,001:01,1,Cable Head,ID4493,D,1,0,0,
Case 157,Lapping - Machine 1,Machine 1 - Lapping,2012-02-21T00:00:00Z,2012-02-21T01:15:00Z,000:00,14,Cable Head,ID0937,D,0,4,0,
Case 177,Lapping - Machine 1,Machine 1 - Lapping,2012-01-04T08:20:00Z,2012-01-04T10:25:00Z,002:05,151,Cable Head,ID0998,D,7,0,0,
Case 177,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-08T13:21:00Z,2012-01-08T15:08:00Z,001:47,151,Cable Head,ID4385,S,0,0,0,
Case 177,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-08T15:09:00Z,2012-01-08T15:57:00Z,000:48,151,Cable Head,ID4385,D,2,0,0,
Case 177,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-08T15:59:00Z,2012-01-08T22:13:00Z,006:14,151,Cable Head,ID4355,D,12,0,0,
Case 177,Final Inspection Q.C.,Quality Check 1,2012-01-17T07:00:00Z,2012-01-17T08:40:00Z,001:40,151,Cable Head,ID4163,D,0,0,0,
Case 177,Final Inspection Q.C.,Quality Check 1,2012-01-17T09:00:00Z,2012-01-17T12:50:00Z,003:50,151,Cable Head,ID4163,D,0,0,0,
Case 177,Final Inspection Q.C.,Quality Check 1,2012-01-18T07:00:00Z,2012-01-18T08:00:00Z,001:00,151,Cable Head,ID4163,D,0,4,0,
Case 177,Final Inspection Q.C.,Quality Check 1,2012-01-18T08:00:00Z,2012-01-18T08:40:00Z,000:40,151,Cable Head,ID4163,D,0,4,0,
Case 177,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-02-12T13:42:00Z,2012-02-12T14:55:00Z,001:13,151,Cable Head,ID4872,D,0,0,0,
Case 177,Packing,Packing,2012-02-13T00:00:00Z,2012-02-13T01:00:00Z,000:00,151,Cable Head,ID4820,D,7,0,0,
Case 177,Final Inspection Q.C.,Quality Check 1,2012-02-13T09:15:00Z,2012-02-13T10:15:00Z,001:00,151,Cable Head,ID4163,D,7,0,0,
Case 177,Lapping - Machine 1,Machine 1 - Lapping,2012-03-30T00:00:00Z,2012-03-30T01:15:00Z,000:00,151,Cable Head,ID4163,D,0,1,0,
Case 178,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-02T00:00:00Z,2012-01-02T04:50:00Z,004:50,250,Cable Head,ID4445,D,31,0,0,
Case 178,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-02T10:00:00Z,2012-01-02T11:00:00Z,001:00,250,Cable Head,ID4355,S,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-01-11T22:51:00Z,2012-01-11T23:47:00Z,000:56,250,Cable Head,ID4872,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-01-15T08:08:00Z,2012-01-15T13:30:00Z,005:22,250,Cable Head,ID4872,D,0,0,0,
Case 178,Lapping - Machine 1,Machine 1 - Lapping,2012-01-15T10:13:00Z,2012-01-15T15:12:00Z,004:59,250,Cable Head,ID4882,D,0,0,0,
Case 178,Lapping - Machine 1,Machine 1 - Lapping,2012-01-15T10:20:00Z,2012-01-15T17:27:00Z,007:07,250,Cable Head,ID0998,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-01-16T06:57:00Z,2012-01-16T10:47:00Z,003:50,250,Cable Head,ID4872,D,0,0,0,
Case 178,Grinding Rework - Machine 2,Machine 2 - Round Grinding,2012-01-16T10:14:00Z,2012-01-16T15:43:00Z,005:29,250,Cable Head,ID4355,D,22,0,0,
Case 178,Grinding Rework - Machine 2,Machine 2 - Round Grinding,2012-01-16T16:33:00Z,2012-01-16T23:40:00Z,007:07,250,Cable Head,ID4385,D,0,0,0,
Case 178,Fix - Machine 19,Machine 25 - Grinding,2012-01-16T23:52:00Z,2012-01-17T06:37:00Z,006:45,250,Cable Head,ID4528,D,0,0,0,
Case 178,Grinding Rework - Machine 2,Machine 2 - Round Grinding,2012-01-17T06:53:00Z,2012-01-17T16:03:00Z,009:10,250,Cable Head,ID4355,D,0,0,0,
Case 178,Grinding Rework - Machine 2,Machine 2 - Round Grinding,2012-01-19T06:51:00Z,2012-01-19T10:52:00Z,004:01,250,Cable Head,ID4355,D,20,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-01-20T09:11:00Z,2012-01-20T12:54:00Z,003:43,250,Cable Head,ID4872,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-01-23T16:09:00Z,2012-01-23T16:18:00Z,000:09,250,Cable Head,ID4872,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-01-24T16:06:00Z,2012-01-24T18:07:00Z,002:01,250,Cable Head,ID4872,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-01-25T16:10:00Z,2012-01-25T21:27:00Z,005:17,250,Cable Head,ID4872,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-01-29T08:21:00Z,2012-01-29T09:29:00Z,001:08,250,Cable Head,ID4872,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-01-30T07:12:00Z,2012-01-30T07:30:00Z,000:18,250,Cable Head,ID4872,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-02-09T10:02:00Z,2012-02-09T10:49:00Z,000:47,250,Cable Head,ID4528,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-02-16T11:11:00Z,2012-02-16T16:10:00Z,004:59,250,Cable Head,ID4872,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-07T15:20:00Z,2012-03-07T18:00:00Z,002:40,250,Cable Head,ID4528,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-07T19:30:00Z,2012-03-07T23:35:00Z,004:05,250,Cable Head,ID4872,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-08T07:07:00Z,2012-03-08T15:55:00Z,008:48,250,Cable Head,ID4528,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-08T15:58:00Z,2012-03-08T22:46:00Z,006:48,250,Cable Head,ID4872,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-09T07:10:00Z,2012-03-09T12:20:00Z,005:10,250,Cable Head,ID4528,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-11T08:02:00Z,2012-03-11T15:41:00Z,007:39,250,Cable Head,ID4872,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-11T16:08:00Z,2012-03-11T19:25:00Z,003:17,250,Cable Head,ID4528,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-12T07:21:00Z,2012-03-12T09:04:00Z,001:43,250,Cable Head,ID4872,D,0,0,0,
Case 178,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-12T12:39:00Z,2012-03-12T15:53:00Z,003:14,250,Cable Head,ID4872,D,0,0,0,
Case 178,Turning & Milling Q.C.,Quality Check 1,2012-03-12T16:37:00Z,2012-03-12T16:45:00Z,000:08,250,Cable Head,ID4493,D,2,0,0,
Case 178,Lapping - Machine 1,Machine 1 - Lapping,2012-03-14T00:00:00Z,2012-03-14T01:15:00Z,000:00,250,Cable Head,ID0937,D,122,0,0,
Case 178,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-14T00:00:00Z,2012-03-14T01:15:00Z,000:00,250,Cable Head,ID0937,D,26,0,0,
Case 178,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-14T00:00:00Z,2012-03-14T01:15:00Z,000:00,250,Cable Head,ID0937,D,133,0,0,
Case 178,Round Grinding - Q.C.,Quality Check 1,2012-03-14T00:00:00Z,2012-03-14T01:15:00Z,000:00,250,Cable Head,ID0937,D,245,0,0,
Case 179,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-01-11T18:59:00Z,2012-01-11T22:51:00Z,003:52,150,Cable Head,ID4872,D,0,0,0,
Case 179,Final Inspection Q.C.,Quality Check 1,2012-01-13T09:00:00Z,2012-01-13T10:00:00Z,001:00,150,Cable Head,ID4163,D,10,0,0,
Case 179,Packing,Packing,2012-01-15T00:00:00Z,2012-01-15T01:00:00Z,000:00,150,Cable Head,ID4820,D,10,0,0,
Case 179,Grinding Rework - Machine 12,Machine 12 - Grinding,2012-02-20T10:45:00Z,2012-02-20T12:50:00Z,002:05,150,Cable Head,ID4528,D,0,0,0,
Case 179,Final Inspection Q.C.,Quality Check 1,2012-02-22T09:00:00Z,2012-02-22T11:00:00Z,002:00,150,Cable Head,ID4163,D,0,0,0,
Case 179,Packing,Packing,2012-02-23T00:00:00Z,2012-02-23T01:00:00Z,000:00,150,Cable Head,ID4820,D,2,0,0,
Case 179,Final Inspection Q.C.,Quality Check 1,2012-02-23T07:00:00Z,2012-02-23T07:40:00Z,000:40,150,Cable Head,ID4163,D,2,1,0,
