Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 73,Turning & Milling Q.C.,Quality Check 1,2012-02-10T07:47:00Z,2012-02-10T08:09:00Z,000:22,50,Fastener,ID4618,D,49,1,0,
Case 73,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-15T14:20:00Z,2012-02-15T14:40:00Z,000:20,50,Fastener,ID0998,D,49,0,0,
Case 73,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-16T13:39:00Z,2012-02-16T15:28:00Z,001:49,50,Fastener,ID4355,S,1,0,0,
Case 73,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-16T15:28:00Z,2012-02-16T16:02:00Z,000:34,50,Fastener,ID4355,D,9,0,0,
Case 73,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-16T16:03:00Z,2012-02-16T20:13:00Z,004:10,50,Fastener,ID4385,D,39,0,0,
Case 73,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-16T20:13:00Z,2012-02-16T21:07:00Z,000:54,50,Fastener,ID4385,S,0,0,0,
Case 73,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-16T21:15:00Z,2012-02-16T23:30:00Z,002:15,50,Fastener,ID4385,D,49,0,0,
Case 73,Round Grinding - Q.C.,Quality Check 1,2012-02-17T11:49:00Z,2012-02-17T12:13:00Z,000:24,50,Fastener,ID4618,D,49,0,0,
Case 73,Packing,Packing,2012-02-19T00:00:00Z,2012-02-19T01:00:00Z,000:00,50,Fastener,ID4820,D,49,0,0,
Case 73,Final Inspection Q.C.,Quality Check 1,2012-02-19T09:00:00Z,2012-02-19T13:58:00Z,004:58,50,Fastener,ID4618,D,49,0,0,
