Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 256,Turning & Milling Q.C.,Quality Check 1,2012-02-02T11:37:00Z,2012-02-02T15:04:00Z,003:27,100,Spinner,ID4287,D,32,1,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-02T13:27:00Z,2012-02-02T17:39:00Z,004:12,100,Spinner,ID4132,D,8,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-03T07:03:00Z,2012-02-03T12:14:00Z,005:11,100,Spinner,ID4132,D,8,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,2012-02-03T12:00:00Z,2012-02-03T12:50:00Z,000:50,100,Spinner,ID4287,D,16,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-05T00:42:00Z,2012-02-05T06:54:00Z,006:12,100,Spinner,ID4641,D,8,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,2012-02-05T07:00:00Z,2012-02-05T08:40:00Z,001:40,100,Spinner,ID4287,D,0,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-05T07:09:00Z,2012-02-05T17:47:00Z,010:38,100,Spinner,ID4132,D,17,0,0,
Case 256,Lapping - Machine 1,Machine 1 - Lapping,2012-02-05T11:18:00Z,2012-02-05T12:43:00Z,001:25,100,Spinner,ID0998,D,48,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,2012-02-05T15:00:00Z,2012-02-05T15:56:00Z,000:56,100,Spinner,ID4287,D,16,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-05T20:35:00Z,2012-02-06T06:39:00Z,010:04,100,Spinner,ID4641,D,12,0,0,
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-06T07:08:00Z,2012-02-06T08:08:00Z,001:00,100,Spinner,ID4385,S,0,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-06T07:29:00Z,2012-02-06T14:40:00Z,007:11,100,Spinner,ID4132,D,12,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,2012-02-06T08:00:00Z,2012-02-06T09:07:00Z,001:07,100,Spinner,ID4287,D,16,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-06T08:08:00Z,2012-02-06T12:10:00Z,004:02,100,Spinner,ID4385,S,0,0,0,
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-06T08:10:00Z,2012-02-06T12:12:00Z,004:02,100,Spinner,ID0420,D,20,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-06T12:10:00Z,2012-02-06T16:02:00Z,003:52,100,Spinner,ID4385,D,15,0,0,
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-06T12:12:00Z,2012-02-06T17:53:00Z,005:41,100,Spinner,ID0420,D,28,0,0,
Case 256,Lapping - Machine 1,Machine 1 - Lapping,2012-02-06T13:47:00Z,2012-02-06T15:20:00Z,001:33,100,Spinner,ID0998,D,32,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,2012-02-06T15:00:00Z,2012-02-06T16:00:00Z,001:00,100,Spinner,ID4287,D,16,1,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2012-02-06T16:00:00Z,2012-02-06T18:00:00Z,002:00,100,Spinner,ID4287,D,0,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-06T16:06:00Z,2012-02-06T23:30:00Z,007:24,100,Spinner,ID4355,D,21,0,0,
Case 256,Lapping - Machine 1,Machine 1 - Lapping,2012-02-06T16:34:00Z,2012-02-06T17:08:00Z,000:34,100,Spinner,ID0998,D,16,0,0,
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-06T20:21:00Z,2012-02-07T03:44:00Z,007:23,100,Spinner,ID4445,D,45,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-07T03:44:00Z,2012-02-07T06:54:00Z,003:10,100,Spinner,ID4445,D,11,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2012-02-07T07:00:00Z,2012-02-07T16:00:00Z,009:00,100,Spinner,ID4287,D,0,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-07T07:02:00Z,2012-02-07T15:46:00Z,008:44,100,Spinner,ID0420,D,28,0,0,
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-07T07:05:00Z,2012-02-07T07:51:00Z,000:46,100,Spinner,ID4385,D,3,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-07T16:11:00Z,2012-02-07T19:00:00Z,002:49,100,Spinner,ID4355,S,1,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-07T19:01:00Z,2012-02-07T23:44:00Z,004:43,100,Spinner,ID4355,D,10,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-08T00:01:00Z,2012-02-08T03:48:00Z,003:47,100,Spinner,ID4445,D,10,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2012-02-08T09:07:00Z,2012-02-08T16:02:00Z,006:55,100,Spinner,ID4287,D,0,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2012-02-09T09:00:00Z,2012-02-09T16:02:00Z,007:02,100,Spinner,ID4287,D,0,2,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2012-02-10T10:41:00Z,2012-02-10T12:52:00Z,002:11,100,Spinner,ID4287,D,0,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2012-02-12T07:05:00Z,2012-02-12T16:09:00Z,009:04,100,Spinner,ID4287,D,65,0,0,
Case 256,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-13T10:38:00Z,2012-02-13T12:09:00Z,001:31,100,Spinner,ID0998,D,65,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2012-02-13T12:00:00Z,2012-02-13T15:00:00Z,003:00,100,Spinner,ID4287,D,20,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2012-02-14T07:30:00Z,2012-02-14T08:40:00Z,001:10,100,Spinner,ID4287,D,6,0,3,
Case 256,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-14T13:41:00Z,2012-02-14T15:11:00Z,001:30,100,Spinner,ID0998,D,26,0,0,
Case 256,Final Inspection Q.C.,Quality Check 1,2012-02-17T11:50:00Z,2012-02-17T12:44:00Z,000:54,100,Spinner,ID4287,S,0,0,0,
Case 256,Final Inspection Q.C.,Quality Check 1,2012-02-20T15:53:00Z,2012-02-20T17:54:00Z,002:01,100,Spinner,ID4493,D,0,0,0,
Case 256,Packing,Packing,2012-02-21T00:00:00Z,2012-02-21T01:00:00Z,000:00,100,Spinner,ID4820,D,91,0,0,
Case 256,Final Inspection Q.C.,Quality Check 1,2012-02-21T07:00:00Z,2012-02-21T09:00:00Z,002:00,100,Spinner,ID4493,D,91,0,0,
