Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 122,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-21T13:52:00Z,2012-03-21T15:46:00Z,001:54,12,Plug,ID4385,S,0,0,0,
Case 122,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-21T16:20:00Z,2012-03-21T17:55:00Z,001:35,12,Plug,ID4355,S,1,0,0,
Case 122,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-21T17:56:00Z,2012-03-21T21:55:00Z,003:59,12,Plug,ID4355,D,11,0,0,
Case 122,Final Inspection Q.C.,Quality Check 1,2012-03-23T10:30:00Z,2012-03-23T12:51:00Z,002:21,12,Plug,ID4163,D,0,0,0,
Case 122,Final Inspection Q.C.,Quality Check 1,2012-03-25T07:00:00Z,2012-03-25T08:40:00Z,001:40,12,Plug,ID4163,D,0,0,0,
Case 122,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-25T08:40:00Z,2012-03-25T10:10:00Z,001:30,12,Plug,ID0998,D,0,0,0,
Case 122,Grinding Rework - Machine 12,Machine 12 - Grinding,2012-03-25T20:08:00Z,2012-03-25T21:55:00Z,001:47,12,Plug,ID4528,D,0,0,0,
Case 122,Final Inspection Q.C.,Quality Check 1,2012-03-26T07:00:00Z,2012-03-26T08:40:00Z,001:40,12,Plug,ID4163,D,0,0,0,
Case 122,Final Inspection Q.C.,Quality Check 1,2012-03-27T10:30:00Z,2012-03-27T11:00:00Z,000:30,12,Plug,ID4163,D,12,0,0,
Case 122,Packing,Packing,2012-03-28T00:00:00Z,2012-03-28T01:00:00Z,000:00,12,Plug,ID4820,D,12,0,0,
Case 23,Turning - Machine 5,Machine 5 - Turning & Milling,2012-01-23T07:16:00Z,2012-01-23T10:32:00Z,003:16,13,Plug,ID4429,S,0,0,0,
Case 23,Turning - Machine 5,Machine 5 - Turning & Milling,2012-01-23T16:10:00Z,2012-01-23T20:13:00Z,004:03,13,Plug,ID4167,D,13,0,0,
Case 23,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-23T20:43:00Z,2012-01-24T02:10:00Z,005:27,13,Plug,ID4529,S,0,0,0,
Case 23,Turning & Milling Q.C.,Quality Check 1,2012-01-24T07:00:00Z,2012-01-24T07:34:00Z,001:00,13,Plug,ID4493,D,12,1,0,
Case 23,Turning Q.C.,Quality Check 1,2012-01-24T07:00:00Z,2012-01-24T08:00:00Z,000:34,13,Plug,ID4493,D,13,0,0,
Case 23,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-24T07:20:00Z,2012-01-24T11:23:00Z,004:03,13,Plug,ID4429,D,13,0,0,
Case 23,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-24T11:31:00Z,2012-01-24T17:09:00Z,005:38,13,Plug,ID4429,S,0,0,0,
Case 23,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-25T08:17:00Z,2012-01-25T09:17:00Z,001:00,13,Plug,ID0998,D,12,0,0,
Case 23,Lapping - Machine 1,Machine 1 - Lapping,2012-01-26T09:51:00Z,2012-01-26T10:51:00Z,001:00,13,Plug,ID0998,D,12,0,0,
Case 23,Round Grinding - Machine 12,Machine 12 - Grinding,2012-01-26T10:52:00Z,2012-01-26T17:36:00Z,006:44,13,Plug,ID4528,S,6,0,0,
Case 23,Round Grinding - Machine 12,Machine 12 - Grinding,2012-01-29T16:00:00Z,2012-01-29T23:30:00Z,007:30,13,Plug,ID4528,D,6,0,0,
Case 23,Round Grinding - Q.C.,Quality Check 1,2012-01-31T15:09:00Z,2012-01-31T17:59:00Z,002:50,13,Plug,ID4287,D,12,0,0,
Case 23,Lapping - Machine 1,Machine 1 - Lapping,2012-02-26T09:57:00Z,2012-02-26T11:12:00Z,000:00,13,Plug,ID0998,D,2,0,0,
Case 23,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-26T21:49:00Z,2012-02-26T23:56:00Z,002:07,13,Plug,ID4385,S,0,0,0,
Case 23,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-26T23:56:00Z,2012-02-27T00:26:00Z,000:30,13,Plug,ID4385,D,2,0,0,
Case 23,Final Inspection Q.C.,Quality Check 1,2012-02-29T06:50:00Z,2012-02-29T07:40:00Z,000:50,13,Plug,ID4493,D,0,2,0,
Case 24,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-17T20:01:00Z,2012-01-17T23:24:00Z,003:23,13,Plug,ID4932,S,1,0,0,
Case 24,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-17T23:25:00Z,2012-01-18T04:03:00Z,004:38,13,Plug,ID4932,D,12,0,0,
Case 24,Turning & Milling Q.C.,Quality Check 1,2012-01-18T08:36:00Z,2012-01-18T12:07:00Z,003:31,13,Plug,ID4493,D,12,1,0,
Case 24,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-19T09:32:00Z,2012-01-19T10:47:00Z,000:00,13,Plug,ID4882,D,12,0,0,
Case 24,Round Grinding - Machine 23,Machine 23 - Turning,2012-01-23T16:00:00Z,2012-01-23T20:00:00Z,004:00,13,Plug,ID4109,D,12,0,0,
Case 24,Lapping - Machine 1,Machine 1 - Lapping,2012-01-23T18:12:00Z,2012-01-23T18:13:00Z,000:01,13,Plug,ID4872,D,12,0,0,
Case 24,Round Grinding - Q.C.,Quality Check 1,2012-01-27T12:41:00Z,2012-01-27T13:56:00Z,000:00,13,Plug,ID4493,D,9,3,0,
Case 24,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-23T12:27:00Z,2012-02-23T15:20:00Z,002:53,13,Plug,ID4355,S,1,0,0,
Case 24,Lapping - Machine 1,Machine 1 - Lapping,2012-02-23T13:26:00Z,2012-02-23T15:52:00Z,002:26,13,Plug,ID4882,D,0,0,0,
Case 24,Lapping - Machine 1,Machine 1 - Lapping,2012-02-23T15:17:00Z,2012-02-23T15:46:00Z,000:29,13,Plug,ID0998,D,6,0,0,
Case 24,Lapping - Machine 1,Machine 1 - Lapping,2012-02-23T15:17:00Z,2012-02-23T16:32:00Z,000:00,13,Plug,ID0998,D,3,0,0,
Case 24,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-23T15:21:00Z,2012-02-23T17:42:00Z,002:21,13,Plug,ID4355,D,8,0,0,
Case 24,Final Inspection Q.C.,Quality Check 1,2012-02-27T08:52:00Z,2012-02-27T10:52:00Z,002:00,13,Plug,ID4493,D,0,0,0,
Case 24,Final Inspection Q.C.,Quality Check 1,2012-02-28T07:21:00Z,2012-02-28T09:21:00Z,002:00,13,Plug,ID4493,D,9,0,0,
Case 24,Packing,Packing,2012-02-29T00:00:00Z,2012-02-29T01:00:00Z,000:00,13,Plug,ID4820,D,9,0,0,
Case 25,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-19T08:33:00Z,2012-01-19T12:26:00Z,003:53,13,Plug,ID4429,S,4,0,0,
Case 25,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-19T12:27:00Z,2012-01-19T15:41:00Z,003:14,13,Plug,ID4429,D,9,0,0,
Case 25,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-24T12:22:00Z,2012-01-24T17:09:00Z,004:47,13,Plug,ID4429,S,0,0,0,
Case 25,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-24T20:08:00Z,2012-01-25T04:45:00Z,008:37,13,Plug,ID4529,S,1,0,0,
Case 25,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-25T04:46:00Z,2012-01-25T06:27:00Z,001:41,13,Plug,ID4529,D,7,0,0,
Case 25,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-25T06:55:00Z,2012-01-25T09:20:00Z,002:25,13,Plug,ID4429,D,5,0,0,
Case 25,Turning & Milling Q.C.,Quality Check 1,2012-01-27T07:00:00Z,2012-01-27T08:40:00Z,001:40,13,Plug,ID4163,D,13,0,0,
Case 25,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-29T09:02:00Z,2012-01-29T09:26:00Z,000:24,13,Plug,ID0998,D,13,0,0,
Case 25,Lapping - Machine 1,Machine 1 - Lapping,2012-01-30T00:00:00Z,2012-01-30T01:15:00Z,000:00,13,Plug,ID4882,D,0,0,0,
Case 25,Lapping - Machine 1,Machine 1 - Lapping,2012-01-30T09:02:00Z,2012-01-30T09:07:00Z,000:05,13,Plug,ID4882,D,1,0,0,
Case 25,Round Grinding - Manual,Machine 27 - Grinding,2012-01-30T09:05:00Z,2012-01-30T10:20:00Z,000:00,13,Plug,ID4872,S,0,0,0,
Case 25,Round Grinding - Manual,Machine 27 - Grinding,2012-01-30T09:06:00Z,2012-01-30T11:36:00Z,002:30,13,Plug,ID4872,S,0,0,0,
Case 25,Lapping - Machine 1,Machine 1 - Lapping,2012-01-30T09:09:00Z,2012-01-30T10:04:00Z,000:55,13,Plug,ID4882,D,12,0,0,
Case 25,Round Grinding - Manual,Machine 27 - Grinding,2012-01-30T11:36:00Z,2012-01-30T15:53:00Z,004:17,13,Plug,ID4872,D,1,0,0,
Case 25,Round Grinding - Manual,Machine 27 - Grinding,2012-01-30T16:09:00Z,2012-01-30T23:58:00Z,007:49,13,Plug,ID4528,D,5,0,0,
Case 25,Round Grinding - Manual,Machine 27 - Grinding,2012-01-31T22:25:00Z,2012-01-31T23:29:00Z,001:04,13,Plug,ID4528,D,2,0,0,
Case 25,Round Grinding - Manual,Machine 27 - Grinding,2012-02-01T07:26:00Z,2012-02-01T11:26:00Z,004:00,13,Plug,ID4872,D,5,0,0,
Case 25,Round Grinding - Q.C.,Quality Check 1,2012-02-01T11:10:00Z,2012-02-01T13:50:00Z,002:40,13,Plug,ID4287,D,13,0,0,
Case 25,Round Grinding - Q.C.,Quality Check 1,2012-02-13T08:00:00Z,2012-02-13T08:40:00Z,000:40,13,Plug,ID4163,D,0,0,0,
Case 25,Round Grinding - Q.C.,Quality Check 1,2012-02-13T09:00:00Z,2012-02-13T10:30:00Z,001:30,13,Plug,ID4163,D,0,0,0,
Case 25,Lapping - Machine 1,Machine 1 - Lapping,2012-02-26T09:33:00Z,2012-02-26T09:56:00Z,000:23,13,Plug,ID0998,D,2,0,0,
Case 25,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-26T15:55:00Z,2012-02-26T18:06:00Z,002:11,13,Plug,ID4355,S,0,0,0,
Case 25,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-26T20:39:00Z,2012-02-26T21:49:00Z,001:10,13,Plug,ID4385,D,2,0,0,
Case 25,Final Inspection Q.C.,Quality Check 1,2012-02-29T09:00:00Z,2012-02-29T09:30:00Z,000:30,13,Plug,ID4163,D,0,2,0,
Case 26,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-17T17:17:00Z,2012-01-17T17:57:00Z,000:40,13,Plug,ID4167,S,0,0,0,
Case 26,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-17T20:09:00Z,2012-01-17T22:36:00Z,002:27,13,Plug,ID4794,S,1,0,0,
Case 26,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-17T22:37:00Z,2012-01-18T06:32:00Z,007:55,13,Plug,ID4794,B,0,0,0,
Case 26,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-18T20:13:00Z,2012-01-18T21:34:00Z,001:21,13,Plug,ID4932,S,0,0,0,
Case 26,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-18T21:34:00Z,2012-01-19T02:30:00Z,004:56,13,Plug,ID4932,D,12,0,0,
Case 26,Turning & Milling Q.C.,Quality Check 1,2012-01-19T07:08:00Z,2012-01-19T10:08:00Z,003:00,13,Plug,ID4493,D,12,1,0,
Case 26,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-19T11:52:00Z,2012-01-19T13:07:00Z,000:00,13,Plug,ID4872,D,12,0,0,
Case 26,Lapping - Machine 1,Machine 1 - Lapping,2012-01-22T08:22:00Z,2012-01-22T11:45:00Z,003:23,13,Plug,ID0998,D,12,0,0,
Case 26,Round Grinding - Machine 12,Machine 12 - Grinding,2012-01-23T14:09:00Z,2012-01-23T15:30:00Z,001:21,13,Plug,ID4528,S,0,0,0,
Case 26,Round Grinding - Machine 12,Machine 12 - Grinding,2012-01-23T15:31:00Z,2012-01-23T18:03:00Z,002:32,13,Plug,ID4528,D,0,0,0,
Case 26,Round Grinding - Machine 12,Machine 12 - Grinding,2012-01-24T06:54:00Z,2012-01-24T17:36:00Z,010:42,13,Plug,ID4528,D,0,0,0,
Case 26,Round Grinding - Machine 12,Machine 12 - Grinding,2012-01-25T07:07:00Z,2012-01-25T12:05:00Z,004:58,13,Plug,ID4528,D,12,0,0,
Case 26,Round Grinding - Q.C.,Quality Check 1,2012-01-26T11:49:00Z,2012-01-26T11:53:00Z,000:04,13,Plug,ID4493,D,12,0,0,
Case 26,Lapping - Machine 1,Machine 1 - Lapping,2012-02-23T15:46:00Z,2012-02-23T17:44:00Z,001:58,13,Plug,ID0998,D,12,0,0,
Case 26,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-23T17:45:00Z,2012-02-23T19:07:00Z,001:22,13,Plug,ID4355,S,1,0,0,
Case 26,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-23T19:07:00Z,2012-02-23T19:57:00Z,000:50,13,Plug,ID4355,D,4,0,0,
Case 26,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-23T19:56:00Z,2012-02-23T22:15:00Z,002:19,13,Plug,ID4445,D,7,0,0,
Case 26,Final Inspection Q.C.,Quality Check 1,2012-02-27T10:53:00Z,2012-02-27T12:53:00Z,002:00,13,Plug,ID4493,D,0,0,0,
Case 26,Final Inspection Q.C.,Quality Check 1,2012-02-28T09:21:00Z,2012-02-28T13:40:00Z,004:19,13,Plug,ID4493,D,0,0,0,
Case 26,Final Inspection Q.C.,Quality Check 1,2012-02-28T16:06:00Z,2012-02-28T16:07:00Z,000:01,13,Plug,ID4493,D,12,0,0,
Case 26,Packing,Packing,2012-02-29T00:00:00Z,2012-02-29T01:00:00Z,000:00,13,Plug,ID4820,D,12,0,0,
