Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-02T20:00:00Z,2012-01-03T07:00:00Z,011:00,320,Electrical Contact,ID4794,D,52,0,0,
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-03T07:34:00Z,2012-01-03T08:49:00Z,000:00,320,Electrical Contact,ID4167,S,1,0,0,
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-03T07:35:00Z,2012-01-03T07:43:00Z,000:08,320,Electrical Contact,ID4167,D,0,0,0,
Case 238,Turning & Milling Q.C.,Quality Check 1,2012-01-03T07:44:00Z,2012-01-03T09:11:00Z,001:27,320,Electrical Contact,ID4618,D,94,0,0,
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-03T10:17:00Z,2012-01-03T16:07:00Z,005:50,320,Electrical Contact,ID4167,D,31,0,0,
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-03T20:14:00Z,2012-01-04T06:32:00Z,010:18,320,Electrical Contact,ID4794,D,65,0,0,
Case 238,Turning & Milling Q.C.,Quality Check 1,2012-01-04T06:50:00Z,2012-01-04T07:29:00Z,000:39,320,Electrical Contact,ID4618,D,0,0,0,
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-04T07:13:00Z,2012-01-04T18:03:00Z,010:50,320,Electrical Contact,ID4167,D,40,0,0,
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-04T20:07:00Z,2012-01-04T20:18:00Z,000:11,320,Electrical Contact,ID4794,D,0,0,0,
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-04T20:19:00Z,2012-01-05T06:46:00Z,010:27,320,Electrical Contact,ID4932,D,67,0,0,
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-05T00:49:00Z,2012-01-05T11:32:00Z,010:43,320,Electrical Contact,ID4167,D,54,0,0,
Case 238,Turning & Milling Q.C.,Quality Check 1,2012-01-05T08:00:00Z,2012-01-05T09:23:00Z,001:23,320,Electrical Contact,ID4618,D,0,0,0,
Case 238,Turning & Milling Q.C.,Quality Check 1,2012-01-08T16:20:00Z,2012-01-08T16:52:00Z,000:32,320,Electrical Contact,ID4618,D,225,1,0,
Case 238,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-18T08:18:00Z,2012-01-18T11:37:00Z,003:19,320,Electrical Contact,ID4445,D,319,0,0,
Case 238,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-22T01:59:00Z,2012-01-22T02:50:00Z,000:51,320,Electrical Contact,ID4445,S,0,0,0,
Case 238,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-22T02:50:00Z,2012-01-22T06:53:00Z,004:03,320,Electrical Contact,ID4445,D,54,0,0,
Case 238,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-22T07:00:00Z,2012-01-22T07:10:00Z,000:10,320,Electrical Contact,ID4528,D,0,0,0,
Case 238,Turning & Milling Q.C.,Quality Check 1,2012-01-22T07:06:00Z,2012-01-22T12:13:00Z,005:07,320,Electrical Contact,ID4618,D,0,0,0,
Case 238,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-22T09:25:00Z,2012-01-22T15:58:00Z,006:33,320,Electrical Contact,ID4385,D,50,0,0,
Case 238,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-22T16:07:00Z,2012-01-22T18:59:00Z,002:52,320,Electrical Contact,ID4355,D,23,0,0,
Case 238,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-22T20:00:00Z,2012-01-23T06:47:00Z,010:47,320,Electrical Contact,ID4445,D,105,0,0,
Case 238,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-23T07:01:00Z,2012-01-23T17:26:00Z,010:25,320,Electrical Contact,ID0420,D,76,0,0,
Case 238,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-23T19:56:00Z,2012-01-23T21:16:00Z,001:20,320,Electrical Contact,ID4445,D,11,0,0,
Case 238,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-08T16:40:00Z,2012-02-08T17:23:00Z,000:43,320,Electrical Contact,ID0420,D,2,0,0,
Case 238,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-08T20:15:00Z,2012-02-08T20:20:00Z,000:05,320,Electrical Contact,ID4445,D,0,0,0,
Case 238,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-09T06:03:00Z,2012-02-09T06:48:00Z,000:45,320,Electrical Contact,ID4445,D,10,0,0,
Case 238,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-09T06:51:00Z,2012-02-09T15:51:00Z,009:00,320,Electrical Contact,ID0420,D,200,0,0,
Case 238,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-09T16:05:00Z,2012-02-09T22:30:00Z,006:25,320,Electrical Contact,ID4355,D,105,0,0,
Case 238,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-16T00:00:00Z,2012-02-16T01:15:00Z,000:00,320,Electrical Contact,ID4618,D,0,2,0,
Case 238,Final Inspection Q.C.,Quality Check 1,2012-02-16T09:02:00Z,2012-02-16T14:04:00Z,005:02,320,Electrical Contact,ID4618,D,310,7,0,
Case 238,Final Inspection Q.C.,Quality Check 1,2012-02-16T14:12:00Z,2012-02-16T15:32:00Z,001:20,320,Electrical Contact,ID4618,D,0,0,0,
Case 238,Packing,Packing,2012-02-17T00:00:00Z,2012-02-17T01:00:00Z,000:00,320,Electrical Contact,ID4820,D,310,0,0,
