Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-09T01:48:00Z,2012-03-09T06:51:00Z,005:03,500,Ballnut,ID4529,D,18,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-09T06:50:00Z,2012-03-09T07:32:00Z,000:42,500,Ballnut,ID4618,D,0,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-09T07:59:00Z,2012-03-09T12:27:00Z,004:28,500,Ballnut,ID4429,D,15,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-10T13:00:00Z,2012-03-11T10:54:00Z,021:54,500,Ballnut,ID4932,D,30,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-10T23:26:00Z,2012-03-11T06:35:00Z,007:09,500,Ballnut,ID4794,D,20,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-11T06:55:00Z,2012-03-11T16:09:00Z,009:14,500,Ballnut,ID4529,D,17,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-11T06:58:00Z,2012-03-11T07:42:00Z,000:44,500,Ballnut,ID4618,D,0,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-11T08:02:00Z,2012-03-11T09:17:00Z,000:00,500,Ballnut,ID4618,D,82,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-11T16:11:00Z,2012-03-11T20:12:00Z,004:01,500,Ballnut,ID4429,D,13,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-12T08:00:00Z,2012-03-12T08:08:00Z,000:08,500,Ballnut,ID4618,D,0,3,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-12T08:13:00Z,2012-03-12T09:28:00Z,000:00,500,Ballnut,ID4618,D,36,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-12T09:28:00Z,2012-03-12T09:33:00Z,000:05,500,Ballnut,ID4618,D,0,3,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-15T23:10:00Z,2012-03-16T06:47:00Z,007:37,500,Ballnut,ID4794,S,4,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-16T06:58:00Z,2012-03-16T08:32:00Z,001:34,500,Ballnut,ID4618,D,0,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-16T07:13:00Z,2012-03-16T12:49:00Z,005:36,500,Ballnut,ID4529,D,19,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-17T13:24:00Z,2012-03-18T11:30:00Z,022:06,500,Ballnut,ID4932,D,36,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-17T23:54:00Z,2012-03-18T02:26:00Z,002:32,500,Ballnut,ID4641,D,14,0,0,
Case 110,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-19T12:29:00Z,2012-03-19T16:06:00Z,003:37,500,Ballnut,ID0998,D,141,0,0,
Case 110,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-19T16:24:00Z,2012-03-19T17:43:00Z,001:19,500,Ballnut,ID4528,D,20,0,0,
Case 110,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-19T21:29:00Z,2012-03-19T22:32:00Z,001:03,500,Ballnut,ID0997,D,0,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-20T06:52:00Z,2012-03-20T09:44:00Z,002:52,500,Ballnut,ID4618,D,0,0,0,
Case 110,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-20T07:16:00Z,2012-03-20T12:13:00Z,004:57,500,Ballnut,ID4528,D,91,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-20T09:46:00Z,2012-03-20T11:58:00Z,002:12,500,Ballnut,ID0998,D,20,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-20T11:36:00Z,2012-03-20T12:51:00Z,000:00,500,Ballnut,ID4618,D,72,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-20T12:45:00Z,2012-03-20T13:41:00Z,000:56,500,Ballnut,ID4618,D,0,1,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-22T07:33:00Z,2012-03-22T11:51:00Z,004:18,500,Ballnut,ID4794,S,1,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-22T11:30:00Z,2012-03-22T11:46:00Z,000:16,500,Ballnut,ID4618,D,0,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-22T11:51:00Z,2012-03-22T13:30:00Z,001:39,500,Ballnut,ID4794,D,3,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-22T12:15:00Z,2012-03-22T14:33:00Z,002:18,500,Ballnut,ID4718,D,0,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-22T13:42:00Z,2012-03-22T16:22:00Z,002:40,500,Ballnut,ID0998,D,80,0,0,
Case 110,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-22T16:22:00Z,2012-03-22T17:37:00Z,000:00,500,Ballnut,ID0998,D,30,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-22T16:30:00Z,2012-03-22T23:30:00Z,007:00,500,Ballnut,ID4794,D,20,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-23T00:00:00Z,2012-03-23T01:15:00Z,000:00,500,Ballnut,ID4882,D,0,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-23T07:03:00Z,2012-03-23T07:24:00Z,000:21,500,Ballnut,ID4618,D,0,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-23T07:12:00Z,2012-03-23T12:42:00Z,005:30,500,Ballnut,ID4794,D,20,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-23T11:38:00Z,2012-03-23T11:39:00Z,000:01,500,Ballnut,ID0998,D,41,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-23T20:59:00Z,2012-03-24T07:00:00Z,010:01,500,Ballnut,ID4167,D,21,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-24T13:33:00Z,2012-03-25T12:58:00Z,023:25,500,Ballnut,ID4932,D,50,0,0,
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-24T22:51:00Z,2012-03-25T03:35:00Z,004:44,500,Ballnut,ID4794,D,10,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-26T00:00:00Z,2012-03-26T01:15:00Z,000:00,500,Ballnut,ID4882,D,0,0,0,
Case 110,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-26T07:03:00Z,2012-03-26T07:16:00Z,000:13,500,Ballnut,ID4882,D,96,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-27T00:00:00Z,2012-03-27T01:15:00Z,000:00,500,Ballnut,ID4882,D,0,0,0,
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-28T09:47:00Z,2012-03-28T09:48:00Z,000:01,500,Ballnut,ID4618,D,148,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-28T13:07:00Z,2012-03-28T13:55:00Z,000:48,500,Ballnut,ID4445,S,0,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-28T14:13:00Z,2012-03-28T15:57:00Z,001:44,500,Ballnut,ID4872,D,15,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-28T16:01:00Z,2012-03-28T20:12:00Z,004:11,500,Ballnut,ID4528,D,39,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-28T20:09:00Z,2012-03-29T05:26:00Z,009:17,500,Ballnut,ID0420,D,83,0,0,
Case 110,Packing,Packing,2012-03-29T00:00:00Z,2012-03-29T01:00:00Z,000:00,500,Ballnut,ID4820,D,60,0,0,
Case 110,Packing,Packing,2012-03-29T00:00:00Z,2012-03-29T01:00:00Z,000:00,500,Ballnut,ID4820,D,30,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-29T05:30:00Z,2012-03-29T06:50:00Z,001:20,500,Ballnut,ID4445,D,15,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-29T06:59:00Z,2012-03-29T09:58:00Z,002:59,500,Ballnut,ID4872,D,22,0,0,
Case 110,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-29T08:19:00Z,2012-03-29T08:20:00Z,000:01,500,Ballnut,ID0998,D,96,0,0,
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-29T08:21:00Z,2012-03-29T09:36:00Z,000:00,500,Ballnut,ID0998,D,96,0,0,
Case 110,Final Inspection Q.C.,Quality Check 1,2012-03-29T09:20:00Z,2012-03-29T10:29:00Z,001:09,500,Ballnut,ID4618,D,90,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-29T10:39:00Z,2012-03-29T15:43:00Z,005:04,500,Ballnut,ID4445,D,45,0,0,
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-29T15:59:00Z,2012-03-29T17:53:00Z,001:54,500,Ballnut,ID4528,D,18,0,0,
Case 110,Packing,Packing,2012-03-30T00:00:00Z,2012-03-30T01:00:00Z,000:00,500,Ballnut,ID4491,D,140,0,0,
Case 110,Final Inspection Q.C.,Quality Check 1,2012-03-30T07:21:00Z,2012-03-30T10:28:00Z,003:07,500,Ballnut,ID4618,D,140,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-08T06:13:00Z,2012-03-08T06:51:00Z,000:38,492,Ballnut,ID4641,S,0,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-13T14:01:00Z,2012-03-13T17:48:00Z,003:47,492,Ballnut,ID3846,S,1,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-13T21:28:00Z,2012-03-13T23:10:00Z,001:42,492,Ballnut,ID4132,S,3,0,0,
Case 112,Turning & Milling Q.C.,Quality Check 1,2012-03-14T07:00:00Z,2012-03-14T08:40:00Z,001:40,492,Ballnut,ID4287,D,0,3,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-14T08:15:00Z,2012-03-14T09:02:00Z,000:47,492,Ballnut,ID3846,B,0,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-14T09:02:00Z,2012-03-14T13:21:00Z,004:19,492,Ballnut,ID3846,S,3,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-14T16:10:00Z,2012-03-14T17:51:00Z,001:41,492,Ballnut,ID4132,D,3,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-14T20:43:00Z,2012-03-15T06:48:00Z,010:05,492,Ballnut,ID4794,D,45,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-15T08:22:00Z,2012-03-15T09:43:00Z,001:21,492,Ballnut,ID3846,S,1,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-15T09:44:00Z,2012-03-15T17:22:00Z,007:38,492,Ballnut,ID3846,D,39,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-15T21:04:00Z,2012-03-16T06:47:00Z,009:43,492,Ballnut,ID4794,D,25,0,0,
Case 112,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-18T03:18:00Z,2012-03-18T06:50:00Z,003:32,492,Ballnut,ID4641,D,10,0,0,
Case 112,Turning & Milling Q.C.,Quality Check 1,2012-03-18T12:00:00Z,2012-03-18T12:33:00Z,000:33,492,Ballnut,ID4287,D,0,3,0,
Case 112,Turning & Milling Q.C.,Quality Check 1,2012-03-18T12:00:00Z,2012-03-18T12:33:00Z,000:33,492,Ballnut,ID4287,D,106,8,0,
Case 112,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-18T12:42:00Z,2012-03-18T14:55:00Z,002:13,492,Ballnut,ID4718,D,106,0,0,
Case 112,Lapping - Machine 1,Machine 1 - Lapping,2012-03-18T15:43:00Z,2012-03-18T18:10:00Z,002:27,492,Ballnut,ID0998,D,106,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-03-18T21:38:00Z,2012-03-19T00:19:00Z,002:41,492,Ballnut,ID4641,S,1,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-03-19T00:19:00Z,2012-03-19T03:10:00Z,002:51,492,Ballnut,ID4641,D,10,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-03-19T03:12:00Z,2012-03-19T06:46:00Z,003:34,492,Ballnut,ID4529,D,20,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-03-19T07:26:00Z,2012-03-19T16:39:00Z,009:13,492,Ballnut,ID4718,D,44,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-03-19T21:18:00Z,2012-03-20T06:48:00Z,009:30,492,Ballnut,ID4641,D,21,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-03-20T07:20:00Z,2012-03-20T17:52:00Z,010:32,492,Ballnut,ID3846,D,26,0,0,
Case 112,Final Inspection Q.C.,Quality Check 1,2012-03-20T11:30:00Z,2012-03-20T13:30:00Z,002:00,492,Ballnut,ID4287,D,0,0,0,
Case 112,Final Inspection Q.C.,Quality Check 1,2012-03-20T16:00:00Z,2012-03-20T16:33:00Z,000:33,492,Ballnut,ID4287,D,106,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-03-20T21:30:00Z,2012-03-21T03:29:00Z,005:59,492,Ballnut,ID4641,D,15,0,0,
Case 112,Packing,Packing,2012-03-21T00:00:00Z,2012-03-21T01:00:00Z,000:00,492,Ballnut,ID4820,D,106,0,0,
Case 112,Packing,Packing,2012-03-21T00:00:00Z,2012-03-21T01:00:00Z,000:00,492,Ballnut,ID4820,D,0,0,0,
Case 112,Turning & Milling Q.C.,Quality Check 1,2012-03-21T08:31:00Z,2012-03-21T10:00:00Z,001:29,492,Ballnut,ID4287,D,139,0,0,
Case 112,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-21T10:01:00Z,2012-03-21T12:32:00Z,002:31,492,Ballnut,ID4718,D,139,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-03-21T15:31:00Z,2012-03-21T17:43:00Z,002:12,492,Ballnut,ID4132,D,9,0,0,
Case 112,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-03-21T20:29:00Z,2012-03-22T05:32:00Z,009:03,492,Ballnut,ID4641,D,23,0,0,
Case 112,Grinding Rework,Machine 11 - Grinding,2012-03-22T07:42:00Z,2012-03-22T08:42:00Z,001:00,492,Ballnut,ID4882,D,0,0,0,
Case 112,Grinding Rework,Machine 11 - Grinding,2012-03-22T09:02:00Z,2012-03-22T12:22:00Z,003:20,492,Ballnut,ID4882,D,0,0,0,
Case 112,Lapping - Machine 1,Machine 1 - Lapping,2012-03-22T10:00:00Z,2012-03-22T14:33:00Z,004:33,492,Ballnut,ID4718,D,139,0,0,
Case 112,Final Inspection Q.C.,Quality Check 1,2012-03-25T09:49:00Z,2012-03-25T16:03:00Z,006:14,492,Ballnut,ID4287,D,0,0,0,
Case 112,Packing,Packing,2012-03-29T00:00:00Z,2012-03-29T01:00:00Z,000:00,492,Ballnut,ID4820,D,139,0,0,
Case 112,Final Inspection Q.C.,Quality Check 1,2012-03-29T09:00:00Z,2012-03-29T09:34:00Z,000:34,492,Ballnut,ID4287,D,139,0,0,
Case 114,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-02-29T02:03:00Z,2012-02-29T06:53:00Z,004:50,20,Ballnut,ID4794,S,1,0,0,
Case 114,Turning & Milling Q.C.,Quality Check 1,2012-02-29T06:56:00Z,2012-02-29T08:19:00Z,001:23,20,Ballnut,ID4618,D,0,0,0,
Case 114,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-02-29T07:10:00Z,2012-02-29T08:01:00Z,000:51,20,Ballnut,ID4718,S,0,0,0,
Case 114,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-02-29T20:16:00Z,2012-03-01T03:48:00Z,007:32,20,Ballnut,ID4794,D,19,0,0,
Case 114,Turning & Milling Q.C.,Quality Check 1,2012-03-05T00:00:00Z,2012-03-05T01:15:00Z,000:00,20,Ballnut,ID4618,D,19,0,0,
Case 114,Turning & Milling Q.C.,Quality Check 1,2012-03-05T17:40:00Z,2012-03-05T17:41:00Z,000:01,20,Ballnut,ID4618,D,0,1,0,
Case 114,Turning & Milling Q.C.,Quality Check 1,2012-03-07T07:56:00Z,2012-03-07T08:04:00Z,000:08,20,Ballnut,ID4618,D,0,0,0,
Case 115,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-05T09:41:00Z,2012-03-05T16:01:00Z,006:20,90,Ballnut,ID4932,S,0,0,0,
Case 115,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-06T00:05:00Z,2012-03-06T06:29:00Z,006:24,90,Ballnut,ID4529,D,50,0,0,
Case 115,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-06T06:59:00Z,2012-03-06T08:35:00Z,001:36,90,Ballnut,ID4932,D,12,0,0,
Case 115,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-06T08:35:00Z,2012-03-06T09:48:00Z,001:13,90,Ballnut,ID4932,S,0,0,0,
Case 115,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-06T09:49:00Z,2012-03-06T13:48:00Z,003:59,90,Ballnut,ID4932,D,28,0,0,
Case 115,Turning & Milling Q.C.,Quality Check 1,2012-03-06T10:30:00Z,2012-03-06T12:00:00Z,001:30,90,Ballnut,ID4287,D,0,0,0,
Case 115,Turning & Milling Q.C.,Quality Check 1,2012-03-06T12:00:00Z,2012-03-06T12:50:00Z,000:50,90,Ballnut,ID4287,D,90,0,0,
Case 115,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-08T14:46:00Z,2012-03-08T15:52:00Z,001:06,90,Ballnut,ID4882,D,48,0,0,
Case 115,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-09T00:00:00Z,2012-03-09T01:15:00Z,000:00,90,Ballnut,ID4882,D,0,0,0,
Case 115,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-09T09:05:00Z,2012-03-09T10:17:00Z,001:12,90,Ballnut,ID4882,D,42,0,0,
Case 115,Turning & Milling Q.C.,Quality Check 1,2012-03-11T07:00:00Z,2012-03-11T08:00:00Z,001:00,90,Ballnut,ID4287,D,0,0,0,
Case 115,Lapping - Machine 1,Machine 1 - Lapping,2012-03-11T09:46:00Z,2012-03-11T11:14:00Z,001:28,90,Ballnut,ID4882,D,90,0,0,
Case 115,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-11T20:41:00Z,2012-03-11T22:49:00Z,002:08,90,Ballnut,ID4385,S,0,0,0,
Case 115,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-11T22:50:00Z,2012-03-11T23:50:00Z,001:00,90,Ballnut,ID4385,D,6,0,0,
Case 115,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-11T23:51:00Z,2012-03-12T07:00:00Z,007:09,90,Ballnut,ID0420,D,36,0,0,
Case 115,Round Grinding - Q.C.,Quality Check 1,2012-03-12T07:00:00Z,2012-03-12T07:51:00Z,000:51,90,Ballnut,ID4287,D,0,0,0,
Case 115,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-12T07:00:00Z,2012-03-12T15:45:00Z,008:45,90,Ballnut,ID4355,D,43,0,0,
Case 115,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-12T16:07:00Z,2012-03-12T17:05:00Z,000:58,90,Ballnut,ID4385,D,5,0,0,
Case 115,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-12T17:06:00Z,2012-03-12T18:16:00Z,001:10,90,Ballnut,ID4385,D,0,0,0,
Case 115,Round Grinding - Q.C.,Quality Check 1,2012-03-21T10:57:00Z,2012-03-21T12:40:00Z,001:43,90,Ballnut,ID4287,D,87,3,0,
Case 115,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-21T12:41:00Z,2012-03-21T14:24:00Z,001:43,90,Ballnut,ID4718,D,87,0,0,
Case 115,Final Inspection Q.C.,Quality Check 1,2012-03-25T09:00:00Z,2012-03-25T10:00:00Z,001:00,90,Ballnut,ID4287,D,87,0,0,
