Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 77,Round Grinding - Machine 12,Machine 12 - Grinding,2012-02-08T17:53:00Z,2012-02-08T23:35:00Z,005:42,40,Gauge,ID4872,D,13,0,0,
Case 77,Lapping - Machine 1,Machine 1 - Lapping,2012-02-08T19:02:00Z,2012-02-08T20:17:00Z,000:00,40,Gauge,ID0998,D,4,0,0,
Case 77,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-02-08T19:02:00Z,2012-02-08T23:34:00Z,004:32,40,Gauge,ID4872,D,5,0,0,
Case 77,Lapping - Machine 1,Machine 1 - Lapping,2012-02-08T19:02:00Z,2012-02-08T23:35:00Z,004:33,40,Gauge,ID4872,D,5,0,0,
Case 77,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-08T20:12:00Z,2012-02-09T06:47:00Z,010:35,40,Gauge,ID4641,D,16,0,0,
Case 77,Lapping - Machine 1,Machine 1 - Lapping,2012-02-08T20:22:00Z,2012-02-08T23:56:00Z,003:34,40,Gauge,ID4445,D,0,0,0,
Case 77,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-08T20:53:00Z,2012-02-08T23:40:00Z,002:47,40,Gauge,ID4355,D,13,0,0,
Case 77,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-09T06:56:00Z,2012-02-09T07:57:00Z,001:01,40,Gauge,ID3846,D,2,0,0,
Case 77,Round Grinding - Q.C.,Quality Check 1,2012-02-09T07:00:00Z,2012-02-09T08:40:00Z,001:40,40,Gauge,ID4163,D,0,0,0,
Case 77,Turning & Milling Q.C.,Quality Check 1,2012-02-09T07:00:00Z,2012-02-09T08:40:00Z,001:40,40,Gauge,ID4163,D,0,0,0,
Case 77,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-09T07:49:00Z,2012-02-09T19:40:00Z,011:51,40,Gauge,ID4219,S,0,0,0,
Case 77,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-09T07:58:00Z,2012-02-09T10:07:00Z,002:09,40,Gauge,ID3846,D,0,0,0,
Case 77,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-02-09T08:31:00Z,2012-02-09T14:08:00Z,005:37,40,Gauge,ID0998,D,24,0,0,
Case 77,Round Grinding - Q.C.,Quality Check 1,2012-02-09T09:00:00Z,2012-02-09T12:50:00Z,003:50,40,Gauge,ID4163,D,0,0,0,
Case 77,Turning & Milling Q.C.,Quality Check 1,2012-02-09T09:00:00Z,2012-02-09T12:50:00Z,003:50,40,Gauge,ID4163,D,0,0,0,
Case 77,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-09T10:24:00Z,2012-02-09T13:28:00Z,003:04,40,Gauge,ID4385,S,0,0,0,
Case 77,Round Grinding - Machine 12,Machine 12 - Grinding,2012-02-09T11:17:00Z,2012-02-09T12:27:00Z,001:10,40,Gauge,ID4528,D,0,0,0,
Case 77,Round Grinding - Q.C.,Quality Check 1,2012-02-09T13:20:00Z,2012-02-09T18:00:00Z,004:45,40,Gauge,ID4163,D,0,0,0,
Case 77,Turning & Milling Q.C.,Quality Check 1,2012-02-09T13:20:00Z,2012-02-09T18:05:00Z,004:40,40,Gauge,ID4163,D,0,0,0,
Case 77,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-09T13:29:00Z,2012-02-09T15:50:00Z,002:21,40,Gauge,ID4385,D,0,0,0,
Case 77,Round Grinding - Machine 12,Machine 12 - Grinding,2012-02-09T13:38:00Z,2012-02-09T15:49:00Z,002:11,40,Gauge,ID4528,D,0,0,0,
Case 77,Lapping - Machine 1,Machine 1 - Lapping,2012-02-09T14:11:00Z,2012-02-10T12:52:00Z,022:41,40,Gauge,ID0998,D,0,0,0,
Case 77,Turning & Milling Q.C.,Quality Check 1,2012-02-09T14:40:00Z,2012-02-09T19:00:00Z,004:20,40,Gauge,ID4163,D,0,0,0,
Case 77,Lapping - Machine 1,Machine 1 - Lapping,2012-02-09T18:14:00Z,2012-02-09T23:41:00Z,005:27,40,Gauge,ID4872,D,10,0,0,
Case 77,Round Grinding - Machine 12,Machine 12 - Grinding,2012-02-09T18:15:00Z,2012-02-09T23:41:00Z,005:26,40,Gauge,ID4872,D,14,0,0,
Case 77,Packing,Packing,2012-02-10T00:00:00Z,2012-02-10T01:00:00Z,000:00,40,Gauge,ID4820,D,13,0,0,
Case 77,Round Grinding - Q.C.,Quality Check 1,2012-02-10T07:00:00Z,2012-02-10T08:40:00Z,001:40,40,Gauge,ID4163,D,14,0,0,
Case 77,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-10T07:26:00Z,2012-02-10T09:50:00Z,002:24,40,Gauge,ID4219,S,0,0,0,
Case 77,Final Inspection Q.C.,Quality Check 1,2012-02-10T09:00:00Z,2012-02-10T09:56:00Z,000:56,40,Gauge,ID4163,D,13,0,0,
Case 77,Deburring - Manual,Manual Deburring,2012-02-10T09:50:00Z,2012-02-10T11:05:00Z,000:00,40,Gauge,ID4360,D,13,0,0,
Case 77,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-10T09:52:00Z,2012-02-10T09:53:00Z,000:01,40,Gauge,ID4219,S,13,0,0,
Case 77,Lapping - Machine 1,Machine 1 - Lapping,2012-02-10T12:50:00Z,2012-02-10T12:52:00Z,000:02,40,Gauge,ID0998,D,14,0,0,
Case 77,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-12T07:57:00Z,2012-02-12T08:11:00Z,000:14,40,Gauge,ID4355,S,0,0,0,
Case 77,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-12T08:12:00Z,2012-02-12T10:03:00Z,001:51,40,Gauge,ID4355,S,1,0,0,
Case 77,Round Grinding - Machine 12,Machine 12 - Grinding,2012-02-12T08:19:00Z,2012-02-12T10:53:00Z,002:34,40,Gauge,ID4872,D,10,0,0,
Case 77,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-12T10:05:00Z,2012-02-12T13:58:00Z,003:53,40,Gauge,ID4355,D,24,0,0,
Case 77,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-12T13:59:00Z,2012-02-12T15:52:00Z,001:53,40,Gauge,ID4355,S,0,0,0,
Case 77,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-12T16:18:00Z,2012-02-12T17:22:00Z,001:04,40,Gauge,ID4385,S,0,0,0,
Case 77,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-13T06:55:00Z,2012-02-13T07:03:00Z,000:08,40,Gauge,ID4355,S,0,0,0,
Case 77,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-13T08:26:00Z,2012-02-13T20:27:00Z,036:01,40,Gauge,ID4219,B,0,0,0,
Case 77,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-13T09:09:00Z,2012-02-13T16:49:00Z,007:40,40,Gauge,ID4355,B,0,0,0,
Case 77,Final Inspection Q.C.,Quality Check 1,2012-02-13T13:20:00Z,2012-02-13T18:00:00Z,004:40,40,Gauge,ID4163,D,0,0,0,
Case 77,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-13T16:13:00Z,2012-02-13T19:33:00Z,003:20,40,Gauge,ID4385,D,23,0,0,
Case 77,Round Grinding - Q.C.,Quality Check 1,2012-02-14T13:20:00Z,2012-02-14T18:02:00Z,004:42,40,Gauge,ID4163,D,0,0,0,
Case 77,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-14T20:30:00Z,2012-02-14T20:31:00Z,000:01,40,Gauge,ID4219,D,0,0,0,
Case 77,Round Grinding - Q.C.,Quality Check 1,2012-02-15T07:00:00Z,2012-02-15T08:40:00Z,001:40,40,Gauge,ID4163,D,24,0,0,
Case 77,Round Grinding - Q.C.,Quality Check 1,2012-02-15T09:00:00Z,2012-02-15T12:50:00Z,003:50,40,Gauge,ID4163,D,0,0,0,
Case 77,Deburring - Manual,Manual Deburring,2012-02-15T09:00:00Z,2012-02-15T15:47:00Z,006:47,40,Gauge,ID4360,D,24,0,0,
Case 77,Final Inspection Q.C.,Quality Check 1,2012-02-15T13:20:00Z,2012-02-15T14:20:00Z,001:00,40,Gauge,ID4163,D,24,0,0,
Case 77,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-15T15:51:00Z,2012-02-15T15:52:00Z,000:01,40,Gauge,ID0997,D,24,0,0,
Case 77,Packing,Packing,2012-02-16T00:00:00Z,2012-02-16T01:00:00Z,000:00,40,Gauge,ID4820,D,24,0,0,
Case 77,Final Inspection Q.C.,Quality Check 1,2012-02-21T16:00:00Z,2012-02-21T18:02:00Z,002:02,40,Gauge,ID4163,D,0,0,0,
Case 77,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-22T00:00:00Z,2012-02-22T01:15:00Z,000:00,40,Gauge,ID4219,D,1,0,0,
Case 77,Deburring - Manual,Manual Deburring,2012-02-22T00:00:00Z,2012-02-22T01:15:00Z,000:00,40,Gauge,ID4360,D,1,0,0,
Case 77,Final Inspection Q.C.,Quality Check 1,2012-02-22T07:00:00Z,2012-02-22T08:40:00Z,001:40,40,Gauge,ID4163,D,0,0,1,
