Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 234,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-14T18:58:00Z,2012-02-14T23:54:00Z,004:56,60,Shim,ID4429,D,2,0,0,
Case 234,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-14T23:56:00Z,2012-02-15T06:46:00Z,006:50,60,Shim,ID4794,D,4,0,0,
Case 234,Turning & Milling Q.C.,Quality Check 1,2012-02-15T07:00:00Z,2012-02-15T10:00:00Z,003:00,60,Shim,ID4287,D,0,0,0,
Case 234,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-15T07:17:00Z,2012-02-15T15:52:00Z,008:35,60,Shim,ID4529,D,3,0,0,
Case 234,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-15T17:54:00Z,2012-02-15T18:00:00Z,000:06,60,Shim,ID4167,D,0,0,0,
Case 234,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-15T18:16:00Z,2012-02-15T23:46:00Z,005:30,60,Shim,ID4429,D,3,0,0,
Case 234,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-15T23:48:00Z,2012-02-16T06:39:00Z,006:51,60,Shim,ID4794,D,4,0,0,
Case 234,Turning & Milling Q.C.,Quality Check 1,2012-02-16T07:00:00Z,2012-02-16T08:40:00Z,001:40,60,Shim,ID4287,D,0,0,0,
Case 234,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-16T07:14:00Z,2012-02-16T15:48:00Z,008:34,60,Shim,ID4529,D,5,0,0,
Case 234,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-16T16:28:00Z,2012-02-16T23:46:00Z,007:18,60,Shim,ID4429,D,4,0,0,
Case 234,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-17T00:47:00Z,2012-02-17T06:53:00Z,006:06,60,Shim,ID4794,D,4,0,0,
Case 234,Turning & Milling Q.C.,Quality Check 1,2012-02-17T07:00:00Z,2012-02-17T08:40:00Z,001:40,60,Shim,ID4287,D,0,0,0,
Case 234,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-19T06:50:00Z,2012-02-19T11:00:00Z,004:10,60,Shim,ID4429,B,0,0,0,
Case 234,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-19T11:01:00Z,2012-02-19T18:02:00Z,007:01,60,Shim,ID4429,D,5,0,0,
Case 234,Turning & Milling Q.C.,Quality Check 1,2012-02-19T11:30:00Z,2012-02-19T12:50:00Z,001:20,60,Shim,ID4287,D,0,0,0,
Case 234,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-19T20:14:00Z,2012-02-20T06:16:00Z,010:02,60,Shim,ID4529,D,6,0,0,
Case 234,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-20T07:00:00Z,2012-02-20T17:00:00Z,010:00,60,Shim,ID4429,D,6,0,0,
Case 234,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-20T20:25:00Z,2012-02-21T06:28:00Z,010:03,60,Shim,ID4529,D,8,0,0,
Case 234,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-21T06:50:00Z,2012-02-21T14:20:00Z,007:30,60,Shim,ID4429,D,4,0,0,
Case 234,Turning & Milling Q.C.,Quality Check 1,2012-02-26T15:32:00Z,2012-02-26T16:42:00Z,001:10,60,Shim,ID4287,D,0,1,0,
Case 234,Turning & Milling Q.C.,Quality Check 1,2012-03-01T10:51:00Z,2012-03-01T15:00:00Z,004:09,60,Shim,ID4287,D,58,0,0,
Case 234,Turning & Milling Q.C.,Quality Check 1,2012-03-04T07:00:00Z,2012-03-04T08:40:00Z,001:40,60,Shim,ID4287,D,0,0,0,
Case 234,Turning & Milling Q.C.,Quality Check 1,2012-03-06T09:00:00Z,2012-03-06T10:30:00Z,001:30,60,Shim,ID4287,D,0,0,0,
Case 234,Packing,Packing,2012-03-28T00:00:00Z,2012-03-28T01:00:00Z,000:00,60,Shim,ID4820,D,58,0,0,
Case 234,Final Inspection Q.C.,Quality Check 1,2012-03-28T07:00:00Z,2012-03-28T10:06:00Z,003:06,60,Shim,ID4287,D,58,0,0,
