Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 6,Final Inspection Q.C.,Quality Check 1,2012-02-13T16:40:00Z,2012-02-13T16:41:00Z,000:01,73,Bearing,ID4618,D,72,0,0,
Case 6,Packing,Packing,2012-02-14T00:00:00Z,2012-02-14T01:00:00Z,000:00,73,Bearing,ID4820,D,55,0,0,
Case 6,Packing,Packing,2012-02-14T00:00:00Z,2012-02-14T01:00:00Z,000:00,73,Bearing,ID4820,D,17,0,0,
Case 6,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-27T00:00:00Z,2012-02-27T01:15:00Z,000:00,73,Bearing,ID0998,D,0,1,0,
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-22T07:00:00Z,2012-03-22T08:00:00Z,001:00,500,Bearing,ID3846,D,5,0,0,
Case 65,Turning & Milling Q.C.,Quality Check 1,2012-03-22T11:08:00Z,2012-03-22T11:59:00Z,000:51,500,Bearing,ID4618,D,0,0,0,
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-29T10:58:00Z,2012-03-29T16:02:00Z,005:04,500,Bearing,ID4641,D,20,0,0,
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-29T16:43:00Z,2012-03-29T23:41:00Z,006:58,500,Bearing,ID3846,D,31,0,0,
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-29T23:55:00Z,2012-03-30T05:54:00Z,005:59,500,Bearing,ID4794,D,23,0,0,
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-30T09:00:00Z,2012-03-30T12:00:00Z,003:00,500,Bearing,ID0937,D,8,0,0,
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-11T11:48:00Z,2012-03-11T19:35:00Z,007:47,8,Bearing,ID4167,S,0,0,0,
Case 7,Setup - Machine 4,Machine 4 - Turning & Milling,2012-03-11T19:37:00Z,2012-03-11T21:30:00Z,001:53,8,Bearing,ID4932,S,0,0,0,
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-12T07:53:00Z,2012-03-12T16:02:00Z,008:09,8,Bearing,ID4167,S,1,0,0,
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-12T17:17:00Z,2012-03-12T19:44:00Z,002:27,8,Bearing,ID4429,D,5,0,0,
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-12T19:48:00Z,2012-03-12T20:24:00Z,000:36,8,Bearing,ID4932,S,0,0,0,
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-12T20:25:00Z,2012-03-12T21:10:00Z,000:45,8,Bearing,ID4932,D,2,0,0,
Case 7,Turning & Milling Q.C.,Quality Check 1,2012-03-13T09:19:00Z,2012-03-13T09:20:00Z,000:01,8,Bearing,ID4618,D,8,0,0,
Case 7,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-14T15:58:00Z,2012-03-14T17:13:00Z,000:00,8,Bearing,ID0998,D,8,0,0,
Case 7,Lapping - Machine 1,Machine 1 - Lapping,2012-03-14T15:58:00Z,2012-03-14T17:13:00Z,000:00,8,Bearing,ID0998,D,8,0,0,
Case 7,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-14T15:59:00Z,2012-03-14T17:14:00Z,000:00,8,Bearing,ID0998,D,8,0,0,
Case 7,Final Inspection Q.C.,Quality Check 1,2012-03-14T17:02:00Z,2012-03-14T17:58:00Z,000:56,8,Bearing,ID4618,D,0,0,0,
Case 7,Final Inspection Q.C.,Quality Check 1,2012-03-15T06:58:00Z,2012-03-15T09:46:00Z,002:48,8,Bearing,ID4618,D,8,0,0,
Case 7,Packing,Packing,2012-03-16T00:00:00Z,2012-03-16T01:00:00Z,000:00,8,Bearing,ID4820,D,8,0,0,
Case 79,Turning & Milling Q.C.,Quality Check 1,2012-03-12T17:00:00Z,2012-03-12T18:01:00Z,001:01,112,Bearing,ID4287,D,112,0,0,
Case 79,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-13T10:47:00Z,2012-03-13T14:36:00Z,003:49,112,Bearing,ID4355,D,112,0,0,
Case 79,Lapping - Machine 1,Machine 1 - Lapping,2012-03-14T00:00:00Z,2012-03-14T01:15:00Z,000:00,112,Bearing,ID4882,D,0,0,0,
Case 79,Lapping - Machine 1,Machine 1 - Lapping,2012-03-14T11:17:00Z,2012-03-14T12:44:00Z,001:27,112,Bearing,ID0998,D,112,0,0,
Case 79,Final Inspection Q.C.,Quality Check 1,2012-03-15T14:30:00Z,2012-03-15T15:57:00Z,001:27,112,Bearing,ID4287,D,112,0,0,
Case 79,Packing,Packing,2012-03-18T00:00:00Z,2012-03-18T01:00:00Z,000:00,112,Bearing,ID4820,D,112,0,0,
Case 81,Turning & Milling Q.C.,Quality Check 1,2012-03-23T11:25:00Z,2012-03-23T12:44:00Z,001:19,79,Bearing,ID4618,D,0,0,0,
Case 81,Turning & Milling Q.C.,Quality Check 1,2012-03-25T11:48:00Z,2012-03-25T17:59:00Z,006:11,79,Bearing,ID4618,D,0,0,0,
Case 81,Turning & Milling Q.C.,Quality Check 1,2012-03-26T06:48:00Z,2012-03-26T16:08:00Z,009:20,79,Bearing,ID4618,D,0,0,0,
