case,activity,time
307,6,16/01/2012 17:39:50
309,1,16/01/2012 17:40:11
309,8,16/01/2012 17:41:16
309,6,16/01/2012 17:41:47
312,1,16/01/2012 17:42:08
312,8,16/01/2012 17:42:54
312,6,16/01/2012 17:53:10
318,1,16/01/2012 17:54:49
318,8,16/01/2012 18:02:23
318,6,16/01/2012 18:02:38
324,8,16/01/2012 18:06:13
324,6,16/01/2012 18:09:34
328,1,16/01/2012 18:42:17
328,8,16/01/2012 18:45:21
328,6,16/01/2012 18:46:04
336,1,16/01/2012 19:53:01
336,8,16/01/2012 19:55:42
336,6,16/01/2012 19:59:51
338,1,16/01/2012 20:20:57
338,8,16/01/2012 20:21:55
338,6,16/01/2012 20:35:37
339,1,16/01/2012 20:37:55
339,8,16/01/2012 20:37:56
339,9,16/01/2012 20:45:15
339,6,16/01/2012 20:47:05
340,1,16/01/2012 20:52:38
340,8,16/01/2012 22:07:55
340,9,16/01/2012 22:07:56
340,6,16/01/2012 22:09:31
344,1,16/01/2012 22:11:51
344,8,16/01/2012 22:11:51
344,6,16/01/2012 22:31:58
356,1,16/01/2012 22:51:44
356,8,16/01/2012 22:58:55
356,6,16/01/2012 23:05:59
357,1,16/01/2012 23:06:13
357,8,16/01/2012 23:16:46
357,6,16/01/2012 23:23:48
362,1,16/01/2012 23:39:21
362,8,16/01/2012 23:41:48
362,9,16/01/2012 23:56:25
362,6,17/01/2012 00:02:54
366,1,17/01/2012 00:04:30
366,8,17/01/2012 00:11:13
366,6,17/01/2012 00:22:32
371,1,17/01/2012 00:39:17
371,8,17/01/2012 00:54:02
371,6,17/01/2012 00:54:12
372,1,17/01/2012 01:03:00
372,8,17/01/2012 01:16:57
372,6,17/01/2012 01:17:12
381,1,17/01/2012 01:37:54
381,8,17/01/2012 01:37:55
381,6,17/01/2012 01:49:43
392,1,17/01/2012 01:54:04
392,6,17/01/2012 17:42:15
392,6,17/01/2012 18:06:22
394,1,17/01/2012 18:46:11
394,8,17/01/2012 19:24:07
394,6,17/01/2012 20:12:49
397,1,17/01/2012 20:13:09
397,8,17/01/2012 20:39:18
397,6,17/01/2012 20:39:41
398,1,17/01/2012 20:47:32
398,8,17/01/2012 20:49:33
398,9,17/01/2012 20:55:34
398,6,17/01/2012 20:59:06
403,1,17/01/2012 21:01:08
403,8,17/01/2012 22:43:42
403,6,17/01/2012 23:12:18
405,1,17/01/2012 23:20:12
405,8,17/01/2012 23:26:29
405,6,17/01/2012 23:26:29
405,8,17/01/2012 23:27:07
405,6,17/01/2012 23:28:11
415,1,17/01/2012 23:31:59
415,8,17/01/2012 23:40:21
415,6,17/01/2012 23:49:02
415,6,18/01/2012 00:46:20
417,1,18/01/2012 01:04:58
417,8,18/01/2012 17:04:57
417,9,18/01/2012 17:08:50
417,6,18/01/2012 17:12:04
418,1,18/01/2012 17:15:30
418,8,18/01/2012 17:17:49
418,6,18/01/2012 17:21:52
424,1,18/01/2012 18:01:39
424,8,18/01/2012 18:31:15
424,6,18/01/2012 18:39:21
424,6,18/01/2012 18:42:03
425,1,18/01/2012 18:45:57
425,8,18/01/2012 18:46:37
425,9,18/01/2012 19:11:05
425,6,18/01/2012 19:12:13
431,1,18/01/2012 19:12:39
431,8,18/01/2012 19:23:55
431,6,18/01/2012 19:24:06
434,1,18/01/2012 19:25:49
434,8,18/01/2012 19:28:45
434,6,18/01/2012 19:29:00
436,1,18/01/2012 20:23:37
436,8,18/01/2012 20:26:59
436,6,18/01/2012 20:27:09
436,6,18/01/2012 20:32:18
439,1,18/01/2012 20:43:06
439,8,18/01/2012 20:43:25
439,6,18/01/2012 21:10:53
444,1,18/01/2012 22:32:50
444,8,18/01/2012 22:40:33
444,6,18/01/2012 22:46:38
448,1,18/01/2012 22:46:38
448,8,18/01/2012 22:49:23
448,9,18/01/2012 22:49:32
448,6,18/01/2012 22:50:24
453,1,18/01/2012 23:12:25
453,8,18/01/2012 23:14:02
453,6,18/01/2012 23:20:19
453,6,18/01/2012 23:35:00
458,1,18/01/2012 23:35:19
458,8,18/01/2012 23:52:06
458,6,18/01/2012 23:56:56
461,1,19/01/2012 00:01:51
461,8,19/01/2012 00:03:59
461,9,19/01/2012 00:04:20
461,6,19/01/2012 00:13:24
462,1,19/01/2012 00:15:19
462,8,19/01/2012 00:15:37
462,4,19/01/2012 00:29:09
462,6,19/01/2012 00:35:14
466,1,19/01/2012 00:35:35
466,8,19/01/2012 01:03:42
466,6,19/01/2012 01:04:11
472,1,19/01/2012 01:14:50
472,8,19/01/2012 01:21:46
472,6,19/01/2012 01:24:43
477,1,19/01/2012 17:02:17
477,8,19/01/2012 17:06:35
477,6,19/01/2012 17:11:06
478,1,19/01/2012 18:23:43
478,1,19/01/2012 18:59:45
478,8,19/01/2012 19:05:08
478,9,19/01/2012 19:39:09
478,6,19/01/2012 20:18:39
479,1,19/01/2012 20:18:45
479,6,19/01/2012 20:19:00
482,1,19/01/2012 20:30:10
482,6,19/01/2012 22:21:00
482,6,19/01/2012 22:34:53
483,1,20/01/2012 00:15:13
483,8,20/01/2012 01:15:37
483,6,20/01/2012 01:16:46
491,1,20/01/2012 01:49:48
491,8,20/01/2012 01:50:10
491,9,20/01/2012 02:02:37
491,6,20/01/2012 02:02:55
492,1,20/01/2012 02:04:27
492,8,20/01/2012 17:17:51
492,6,20/01/2012 17:18:14
495,1,20/01/2012 17:22:43
495,8,20/01/2012 18:10:34
495,6,20/01/2012 18:24:58
497,1,20/01/2012 18:25:10
497,8,20/01/2012 18:47:45
497,6,20/01/2012 20:08:05
498,1,20/01/2012 20:18:12
498,8,20/01/2012 20:18:21
498,6,20/01/2012 20:34:17
498,6,20/01/2012 20:34:27
501,1,20/01/2012 20:37:43
501,1,20/01/2012 20:58:38
501,8,20/01/2012 22:59:59
501,6,20/01/2012 23:06:27
502,1,20/01/2012 23:06:37
502,8,20/01/2012 23:07:49
502,6,20/01/2012 23:08:14
503,1,20/01/2012 23:25:53
503,8,20/01/2012 23:26:12
503,2,20/01/2012 23:47:10
503,4,21/01/2012 00:39:29
503,6,21/01/2012 02:00:17
505,1,21/01/2012 02:05:24
505,8,21/01/2012 03:28:06
505,6,23/01/2012 17:06:26
508,1,23/01/2012 17:18:28
508,8,23/01/2012 17:34:55
508,9,23/01/2012 17:40:34
508,6,23/01/2012 18:23:20
510,1,23/01/2012 18:23:37
510,8,23/01/2012 19:22:19
510,9,23/01/2012 19:22:38
510,6,23/01/2012 19:24:09
511,1,23/01/2012 19:34:09
511,8,23/01/2012 19:59:21
511,6,23/01/2012 20:15:24
520,1,23/01/2012 20:31:52
520,8,23/01/2012 20:43:06
520,6,23/01/2012 20:43:23
520,6,23/01/2012 20:46:02
521,1,23/01/2012 20:59:24
521,8,23/01/2012 22:10:18
521,6,23/01/2012 22:29:16
526,1,23/01/2012 22:32:06
526,8,23/01/2012 22:42:27
526,9,23/01/2012 22:43:10
526,6,23/01/2012 22:54:06
528,1,24/01/2012 00:00:36
528,8,24/01/2012 00:13:31
528,6,24/01/2012 00:26:10
533,1,24/01/2012 00:27:05
533,8,24/01/2012 00:29:34
533,6,24/01/2012 01:00:52
537,1,24/01/2012 01:08:37
537,8,24/01/2012 01:42:37
537,9,24/01/2012 01:42:38
537,6,24/01/2012 01:48:20
538,1,24/01/2012 01:49:47
538,8,24/01/2012 17:16:57
538,6,24/01/2012 17:17:22
541,1,24/01/2012 18:27:58
541,8,24/01/2012 19:31:06
541,6,24/01/2012 20:25:45
544,1,24/01/2012 20:25:46
544,8,24/01/2012 22:07:44
544,6,24/01/2012 22:27:17
545,1,24/01/2012 22:40:05
545,8,24/01/2012 22:51:17
545,6,24/01/2012 22:51:39
549,1,24/01/2012 23:19:03
549,8,25/01/2012 00:06:42
549,6,25/01/2012 00:59:13
551,1,25/01/2012 01:01:34
551,8,25/01/2012 01:45:04
551,9,25/01/2012 16:58:57
551,6,25/01/2012 17:03:28
552,1,25/01/2012 17:22:50
552,8,25/01/2012 17:23:06
552,6,25/01/2012 17:31:08
556,1,25/01/2012 17:39:02
556,6,25/01/2012 17:39:20
561,1,25/01/2012 18:28:06
561,8,25/01/2012 19:23:13
561,6,25/01/2012 19:52:04
565,1,25/01/2012 19:56:28
565,8,25/01/2012 19:56:57
565,9,25/01/2012 19:58:06
565,6,25/01/2012 20:18:13
570,1,25/01/2012 20:46:19
570,8,25/01/2012 22:57:09
570,6,25/01/2012 23:18:19
573,1,25/01/2012 23:18:29
573,8,25/01/2012 23:19:23
573,9,25/01/2012 23:44:46
573,6,26/01/2012 00:31:37
581,1,26/01/2012 00:31:56
581,8,26/01/2012 00:44:25
581,9,26/01/2012 01:05:48
581,6,26/01/2012 01:22:05
583,1,26/01/2012 01:43:36
583,8,26/01/2012 17:48:31
583,6,26/01/2012 17:48:55
586,1,26/01/2012 18:41:03
586,8,26/01/2012 19:23:54
586,6,26/01/2012 19:25:08
589,1,26/01/2012 19:51:34
589,8,26/01/2012 19:51:43
589,6,26/01/2012 19:58:28
592,8,26/01/2012 20:12:08
592,6,26/01/2012 20:20:22
596,1,26/01/2012 20:56:27
596,8,26/01/2012 20:58:23
596,6,26/01/2012 22:07:42
600,1,26/01/2012 22:16:11
600,8,26/01/2012 22:20:09
600,6,26/01/2012 22:21:51
602,1,26/01/2012 23:29:11
602,8,26/01/2012 23:29:12
602,9,26/01/2012 23:37:16
602,6,27/01/2012 01:07:15
613,1,27/01/2012 01:15:21
613,8,27/01/2012 01:27:22
613,6,27/01/2012 01:30:04
614,1,27/01/2012 01:35:54
614,8,27/01/2012 01:36:18
614,6,27/01/2012 01:45:03
621,1,27/01/2012 01:53:54
621,8,27/01/2012 02:13:35
621,6,27/01/2012 17:03:08
622,1,27/01/2012 17:27:55
622,8,27/01/2012 17:35:02
622,2,27/01/2012 18:20:57
622,6,27/01/2012 18:24:34
627,1,27/01/2012 19:14:35
627,8,27/01/2012 19:16:12
627,6,27/01/2012 19:22:17
633,1,27/01/2012 19:22:25
633,8,27/01/2012 19:26:59
633,6,27/01/2012 21:16:34
634,1,27/01/2012 22:15:28
634,8,27/01/2012 22:45:47
634,6,27/01/2012 23:06:47
641,8,27/01/2012 23:20:58
641,6,28/01/2012 00:16:04
643,1,28/01/2012 00:25:30
643,8,28/01/2012 00:25:46
643,6,28/01/2012 00:27:23
644,8,28/01/2012 00:32:26
644,6,28/01/2012 00:35:33
650,1,30/01/2012 17:04:44
650,8,30/01/2012 17:05:01
650,6,30/01/2012 17:29:07
652,1,30/01/2012 18:02:45
652,8,30/01/2012 18:09:29
652,6,30/01/2012 18:09:57
653,1,30/01/2012 18:22:53
653,1,30/01/2012 18:28:47
653,6,30/01/2012 18:31:51
654,1,30/01/2012 20:18:17
654,8,30/01/2012 20:18:26
654,6,30/01/2012 21:03:12
657,1,30/01/2012 21:03:12
657,8,30/01/2012 22:19:30
657,6,30/01/2012 22:23:42
660,1,30/01/2012 22:58:02
660,8,30/01/2012 23:16:45
660,9,31/01/2012 00:40:16
660,8,31/01/2012 01:03:09
660,6,31/01/2012 17:12:06
669,1,31/01/2012 17:32:32
669,8,31/01/2012 17:44:19
669,6,31/01/2012 17:52:07
670,1,31/01/2012 18:02:08
670,8,31/01/2012 18:03:04
670,6,31/01/2012 18:34:24
674,1,31/01/2012 20:29:27
674,8,31/01/2012 22:39:20
674,9,31/01/2012 23:16:30
674,8,01/02/2012 00:04:47
674,6,01/02/2012 00:04:57
680,1,01/02/2012 00:58:01
680,8,01/02/2012 01:59:16
680,6,01/02/2012 02:01:00
681,1,01/02/2012 02:03:03
681,8,01/02/2012 02:04:22
681,6,01/02/2012 17:30:27
682,1,01/02/2012 20:15:21
682,8,01/02/2012 20:28:32
682,6,01/02/2012 20:36:49
683,1,01/02/2012 20:39:56
683,8,01/02/2012 20:57:24
683,6,01/02/2012 20:57:31
684,1,01/02/2012 22:17:35
684,8,01/02/2012 22:22:24
684,6,01/02/2012 23:51:22
686,1,02/02/2012 00:22:25
686,8,02/02/2012 01:19:39
686,6,02/02/2012 01:19:40
693,1,02/02/2012 18:45:25
693,8,02/02/2012 20:01:41
693,6,02/02/2012 22:43:52
695,1,02/02/2012 23:28:02
695,8,02/02/2012 23:28:13
695,9,03/02/2012 00:06:04
695,8,03/02/2012 00:06:16
695,6,03/02/2012 00:33:22
698,1,03/02/2012 00:35:29
698,8,03/02/2012 00:57:25
698,6,03/02/2012 17:24:42
698,6,03/02/2012 17:29:08
700,1,03/02/2012 17:38:06
700,6,03/02/2012 17:38:15
700,6,03/02/2012 18:48:39
704,1,03/02/2012 18:48:58
704,8,03/02/2012 19:48:08
704,6,03/02/2012 19:50:21
705,1,03/02/2012 19:54:21
705,6,03/02/2012 20:21:30
706,1,03/02/2012 20:25:26
706,8,03/02/2012 20:50:17
706,6,03/02/2012 20:51:14
716,1,03/02/2012 22:29:53
716,8,04/02/2012 01:58:01
716,6,04/02/2012 02:05:52
716,6,06/02/2012 17:29:21
717,1,06/02/2012 17:29:28
717,8,06/02/2012 17:36:59
717,6,06/02/2012 17:45:50
721,1,06/02/2012 17:49:19
721,8,06/02/2012 17:57:12
721,6,06/02/2012 17:57:43
722,1,06/02/2012 18:17:46
722,8,06/02/2012 18:20:42
722,6,06/02/2012 18:53:59
731,1,06/02/2012 19:05:28
731,8,06/02/2012 19:56:05
731,8,06/02/2012 22:24:46
731,6,06/02/2012 22:59:13
733,1,06/02/2012 23:00:19
733,8,06/02/2012 23:53:02
733,6,07/02/2012 00:06:10
736,1,07/02/2012 00:16:39
736,8,07/02/2012 00:21:24
736,6,07/02/2012 00:30:10
738,1,07/02/2012 01:00:58
738,1,07/02/2012 01:01:09
738,8,07/02/2012 01:42:18
738,6,07/02/2012 17:15:11
741,1,07/02/2012 18:31:42
741,8,07/02/2012 19:01:30
741,6,07/02/2012 19:27:05
743,1,07/02/2012 19:39:35
743,8,07/02/2012 19:39:44
743,6,07/02/2012 20:04:13
743,6,07/02/2012 20:13:39
745,1,07/02/2012 20:20:12
745,8,07/02/2012 20:20:24
745,6,07/02/2012 20:54:35
746,1,07/02/2012 22:29:09
746,8,07/02/2012 22:31:23
746,6,08/02/2012 00:06:45
749,1,08/02/2012 00:22:09
749,8,08/02/2012 00:28:54
749,9,08/02/2012 01:27:25
749,6,08/02/2012 01:27:39
749,6,08/02/2012 17:10:19
752,1,08/02/2012 17:45:15
752,8,08/02/2012 17:46:12
752,6,08/02/2012 17:50:55
755,1,08/02/2012 17:58:10
755,8,08/02/2012 18:00:58
755,6,08/02/2012 18:04:05
756,1,08/02/2012 18:04:47
756,8,08/02/2012 18:47:44
756,6,08/02/2012 18:55:05
760,1,08/02/2012 19:57:39
760,8,08/02/2012 19:58:09
760,6,08/02/2012 20:25:52
766,1,08/02/2012 20:25:59
766,8,08/02/2012 20:28:03
766,6,08/02/2012 22:07:57
767,1,08/02/2012 22:15:32
767,8,08/02/2012 22:34:11
767,6,08/02/2012 22:34:47
768,1,08/02/2012 22:35:19
768,8,08/02/2012 22:52:06
768,8,08/02/2012 23:10:26
768,9,08/02/2012 23:22:58
768,6,08/02/2012 23:25:08
769,1,08/02/2012 23:50:41
769,8,08/02/2012 23:55:58
769,6,09/02/2012 00:06:37
770,1,09/02/2012 00:20:25
770,8,09/02/2012 00:27:05
770,9,09/02/2012 00:35:36
770,6,09/02/2012 00:37:34
772,1,09/02/2012 01:01:24
772,8,09/02/2012 01:18:27
772,6,09/02/2012 01:24:27
773,1,09/02/2012 02:00:48
773,8,09/02/2012 02:02:55
773,6,09/02/2012 17:12:55
776,1,09/02/2012 17:14:00
776,8,09/02/2012 17:15:34
776,6,09/02/2012 17:21:39
777,1,09/02/2012 17:39:32
777,1,09/02/2012 17:39:32
777,6,09/02/2012 18:10:23
783,1,09/02/2012 19:04:23
783,8,09/02/2012 19:12:32
783,6,09/02/2012 20:44:03
785,1,09/02/2012 20:44:04
785,8,09/02/2012 21:02:21
785,6,09/02/2012 22:16:45
787,1,09/02/2012 22:16:53
787,8,09/02/2012 22:28:05
787,6,09/02/2012 23:14:35
788,1,09/02/2012 23:15:26
788,8,10/02/2012 00:34:59
788,9,10/02/2012 00:35:56
788,6,10/02/2012 01:05:00
790,1,10/02/2012 01:07:29
790,8,10/02/2012 01:19:34
790,9,10/02/2012 01:30:42
790,6,10/02/2012 01:30:50
794,1,10/02/2012 01:39:09
794,8,10/02/2012 01:39:28
794,6,10/02/2012 01:46:15
795,1,10/02/2012 01:46:16
795,8,10/02/2012 01:54:54
795,6,10/02/2012 01:55:04
795,6,10/02/2012 02:05:23
796,1,10/02/2012 17:17:49
796,8,10/02/2012 17:59:22
796,9,10/02/2012 17:59:55
796,6,10/02/2012 18:51:02
799,1,10/02/2012 18:55:04
799,8,10/02/2012 19:01:32
799,9,10/02/2012 19:20:55
799,6,10/02/2012 19:21:47
806,1,10/02/2012 19:28:30
806,8,10/02/2012 19:54:06
806,9,10/02/2012 21:06:35
806,6,10/02/2012 23:01:52
813,1,10/02/2012 23:18:02
813,8,10/02/2012 23:19:12
813,6,10/02/2012 23:32:25
817,1,10/02/2012 23:33:04
817,8,10/02/2012 23:44:10
817,9,10/02/2012 23:47:22
817,8,10/02/2012 23:47:30
817,9,10/02/2012 23:52:23
817,6,11/02/2012 00:14:48
819,1,11/02/2012 00:24:24
819,8,11/02/2012 00:48:04
819,6,11/02/2012 00:53:23
829,1,11/02/2012 01:27:16
829,8,11/02/2012 02:05:32
829,6,11/02/2012 02:17:38
834,1,11/02/2012 02:56:52
834,1,13/02/2012 17:07:40
834,8,13/02/2012 17:08:00
834,6,13/02/2012 17:38:59
836,1,13/02/2012 17:39:33
836,8,13/02/2012 17:59:31
836,2,13/02/2012 18:00:09
836,5,13/02/2012 18:15:33
836,5,13/02/2012 18:19:18
836,6,13/02/2012 18:45:02
840,1,13/02/2012 18:45:33
840,8,13/02/2012 18:57:14
840,6,13/02/2012 19:11:51
844,1,13/02/2012 19:23:54
844,8,13/02/2012 20:31:45
844,6,13/02/2012 20:32:49
853,1,13/02/2012 20:42:19
853,8,13/02/2012 23:10:02
853,6,14/02/2012 00:04:30
857,1,14/02/2012 00:04:39
857,8,14/02/2012 00:04:51
857,9,14/02/2012 00:11:25
857,6,14/02/2012 00:14:30
859,1,14/02/2012 00:29:36
859,8,14/02/2012 00:30:02
859,6,14/02/2012 17:59:59
866,1,14/02/2012 19:07:04
866,8,14/02/2012 19:21:51
866,6,14/02/2012 19:22:10
872,1,14/02/2012 19:25:44
872,8,14/02/2012 19:29:54
872,6,14/02/2012 19:34:26
876,1,14/02/2012 20:05:29
876,8,14/02/2012 20:20:11
876,9,14/02/2012 20:32:51
876,6,14/02/2012 20:48:20
877,1,14/02/2012 20:48:30
877,8,14/02/2012 20:51:06
877,9,14/02/2012 20:55:20
877,6,14/02/2012 21:00:54
880,1,14/02/2012 21:01:09
880,8,14/02/2012 21:01:48
880,6,14/02/2012 22:24:02
882,1,14/02/2012 23:41:47
882,8,15/02/2012 00:08:50
882,6,15/02/2012 01:28:17
883,1,15/02/2012 01:37:51
883,8,15/02/2012 01:38:48
883,9,15/02/2012 01:45:38
883,8,15/02/2012 01:45:38
883,9,15/02/2012 18:15:32
883,6,15/02/2012 18:18:13
883,6,15/02/2012 18:20:13
886,1,15/02/2012 18:20:54
886,8,15/02/2012 18:30:22
886,6,15/02/2012 18:34:06
888,1,15/02/2012 18:35:36
888,8,15/02/2012 19:07:50
888,6,15/02/2012 20:07:17
892,1,15/02/2012 20:19:41
892,8,15/02/2012 20:25:07
892,6,15/02/2012 20:29:00
897,1,15/02/2012 20:48:09
897,8,15/02/2012 22:06:58
897,6,15/02/2012 22:06:59
898,1,15/02/2012 23:06:49
898,8,15/02/2012 23:22:40
898,9,15/02/2012 23:25:54
898,6,16/02/2012 01:18:43
901,1,16/02/2012 01:40:43
901,6,16/02/2012 01:40:55
901,6,16/02/2012 01:43:00
909,1,16/02/2012 01:43:38
909,8,16/02/2012 01:48:51
909,6,16/02/2012 18:27:08
910,1,16/02/2012 18:27:16
910,8,16/02/2012 19:41:39
910,6,16/02/2012 19:41:50
914,1,16/02/2012 19:45:32
